# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 20
#         #   - cut in l_max (WL): [3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]
#         #   - cut in l_max (GC, XC): [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: nDGP: ReACT (2)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: no baryons (0)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31966
#             #       - Omega_b: 0.04971747
#             #       - h: 0.6688
#             #       - log10As: 3.04070563
#             #       - ns: 0.9626
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10Omega_rc: -0.60205999132
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.562362
#             #       - b1_2: 1.732963
#             #       - b1_3: 1.913252
#             #       - b1_4: 2.100644
#             #       - b1_5: 2.29321
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.0222382981843968
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31966
#             #       - Omega_c: 0.26994253
#             #       - fb: 0.15553234686854783
#             #       - As: 2.0919999807604575e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: mu-Sigma: ReACT (4)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: no photo-z error (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.28,0.36]
#            #       - Ombh2: N(0.0222383,0.00038)
#            #       - h: [0.61,0.73]
#            #       - log10As: [2.833213,3.218875]
#            #       - ns: N(0.9626,0.004)
#            #       - mu0: [-1.5,1.5]
#            #       - sigma0: 0.0
#            #       - q1: [-2.0,2.0]
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - gamma0: 0.8
#            #       - gamma1: 0.0
#            #       - q1_gamma: 0.0
#            #       - log10Omega_rc: -0.60205999132
#            #       - log10f_R0: -5.0
#            #       - a1_IA: [0.0,12.1]
#            #       - eta1_IA: [-7.0,6.17]
#            #       - beta_IA: 0.0
#            #       - b1_1: 1.562362
#            #       - b1_2: 1.732963
#            #       - b1_3: 1.913252
#            #       - b1_4: 2.100644
#            #       - b1_5: 2.29321
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          mu0          q1          a1_IA          eta1_IA        log_w   log_l
3.404312568940508488e-01 2.257441140340517641e-02 6.287095398848081551e-01 3.091249663120737345e+00 9.670493786052801743e-01 6.120791685246880220e-01 -2.969633951123706872e-01 2.980123708672988592e+00 -1.111695502987524620e+00 -3.170070556192591539e+03 -3.185810966999971697e+03
3.322078227943524587e-01 2.216004092219738333e-02 6.983417420000510578e-01 2.857210246146682842e+00 9.614522200965321952e-01 5.446362715040606872e-01 4.727262020710174539e-01 7.073638979534008442e+00 -6.550755800899954906e+00 -3.078922827782606873e+03 -3.094663238589987031e+03
3.296044129356215935e-01 2.296541939651020395e-02 6.837999874263028799e-01 2.836412115589247218e+00 9.592496529613605549e-01 6.940321292228510686e-01 -1.697657134642224896e+00 1.209457306085891748e+00 -4.664348664114417176e-01 -2.829609763442508211e+03 -2.845350174249888369e+03
2.868249706293460322e-01 2.231265502695379752e-02 7.298144563341898428e-01 2.972241736071847384e+00 9.617182811211506532e-01 -2.432942178289725366e-01 -1.331351308367455299e+00 4.986701761691545443e+00 -5.183961792678230651e+00 -2.177098693720316987e+03 -2.192839104527697145e+03
3.415841026759742216e-01 2.217463206927327429e-02 6.526885087049023593e-01 3.136250331095882693e+00 9.636144924864028516e-01 -1.697436205708247048e-01 9.787941891864520016e-01 1.685324533793124191e+00 -1.618997289160146735e+00 -3.234305472400943472e+03 -3.250045883208323630e+03
3.508555227773287877e-01 2.192242840430131193e-02 6.599448085234238537e-01 2.843893835600263653e+00 9.630610859804017432e-01 -3.295938044003643430e-01 6.086279744966427430e-02 4.389482677055534410e+00 -5.599413608637782147e+00 -2.045198676084521367e+03 -2.060939086891901752e+03
3.368587713328559663e-01 2.269577231454053545e-02 6.985871216556848173e-01 2.900549824189035064e+00 9.587560349262836956e-01 -1.030675685126978047e+00 -1.673545052298974767e-02 1.594283615339220805e+00 -8.375938958008877222e-01 -inf -inf
3.154407496913188558e-01 2.198795951501355747e-02 7.152548092392889689e-01 2.933985881218340364e+00 9.544694793493626594e-01 7.366616617228549657e-01 -5.238070174110762700e-01 4.592164309559755964e+00 -3.750499188640547654e+00 -2.224463517110201792e+03 -2.240203927917581950e+03
3.473933781962091349e-01 2.218920088816343089e-02 6.330360290100565113e-01 2.961843387761528223e+00 9.657258625003274366e-01 6.683468555623730545e-01 1.620746460808232481e+00 5.876855375204081078e+00 -4.568598376446665554e+00 -2.694520330447660399e+03 -2.710260741255040557e+03
3.320921773753998107e-01 2.223012898649251792e-02 6.268749347907556224e-01 3.195921510015048206e+00 9.679620469328893417e-01 -3.537242881341502443e-01 1.540105356694202676e+00 1.528790291310556881e+00 -1.134824134959598219e+00 -2.359119352002046980e+03 -2.374859762809427139e+03
3.390286113740977880e-01 2.185992194737649066e-02 6.597097116336928524e-01 2.971092948142923795e+00 9.631262114276828434e-01 -4.385011040247372982e-01 -1.914868542619031722e+00 4.331653001935914737e+00 -6.579348890022042262e+00 -2.383705669970702729e+03 -2.399446080778082887e+03
3.057449245435376328e-01 2.222924891719640916e-02 6.950469027527812482e-01 2.893237764517950783e+00 9.636920688325999462e-01 7.300550305702788734e-01 1.829729451448276034e+00 6.858860114245723949e+00 -5.706581621979314178e+00 -2.350166386525337202e+03 -2.365906797332717360e+03
3.214062989457385222e-01 2.200525956937205568e-02 7.207024261883285821e-01 3.021408341604446157e+00 9.698627291761309221e-01 -8.512368657204212319e-01 9.188386520907783073e-01 2.422309725457659102e+00 -8.094094021625135582e-01 -1.476668946566527666e+03 -1.492409357373908279e+03
2.943104565104996961e-01 2.172189502996647523e-02 6.889205332383507852e-01 3.088959801194707477e+00 9.608724459618972480e-01 -6.195238144868475683e-01 -1.673346256655142916e+00 3.802627292146159466e+00 -4.379211992386169428e+00 -2.640664916082628224e+03 -2.656405326890008382e+03
3.314655661715438795e-01 2.206234849696426387e-02 6.339423514588388153e-01 3.008463892882208501e+00 9.640925801164852427e-01 9.599933538163156754e-01 1.609060741754813950e+00 3.148272209463201854e+00 -5.208593796475218696e+00 -2.441195398087487774e+03 -2.456935808894867932e+03
3.401470540905423001e-01 2.239020953866932909e-02 6.602754023427330754e-01 2.874785914053722191e+00 9.631361262079363161e-01 1.008334116439718819e+00 -2.475045977769374517e-02 6.337968086083671793e+00 -5.770498359899942642e+00 -inf -inf
3.570316895302678706e-01 2.292239937533312177e-02 6.483760795908046770e-01 2.976972149927430422e+00 9.641735425219588596e-01 -7.246974024574903694e-02 1.401432820476969265e+00 1.183331629348759684e+00 -9.743143318860418844e-01 -1.916390375943209392e+03 -1.932130786750590005e+03
3.095542642541280198e-01 2.220137989063964215e-02 7.101065796467468383e-01 2.998951688855632014e+00 9.648661974900845095e-01 -4.216580644476946027e-01 -1.238732806433160416e+00 4.585755720257203016e+00 -5.954266324575625546e+00 -2.377342972011168058e+03 -2.393083382818548216e+03
3.054806533151918080e-01 2.231433936485079789e-02 7.189625241477339834e-01 2.859942001136865475e+00 9.642912361006300559e-01 -4.680254616053705075e-01 -6.932285022029116561e-01 8.114323898065167739e+00 -6.925125457928557715e+00 -2.995722823289814642e+03 -3.011463234097194800e+03
3.246585544783606725e-01 2.242074690739421713e-02 6.482301950181331707e-01 3.108421367332929730e+00 9.632370922208208786e-01 -9.390509771343014123e-02 1.174535785452818004e+00 3.366745295145567862e+00 -1.907976778480408697e+00 -2.459748967980365251e+03 -2.475489378787745409e+03
3.090085049701872810e-01 2.260648371639290000e-02 7.269458698380537598e-01 2.872674941660891434e+00 9.582609226919733825e-01 -5.361137241905309381e-01 -1.782152904536078886e+00 8.080097762432682629e+00 -6.154607856467190885e+00 -2.513680322367945791e+03 -2.529420733175325950e+03
3.389467971509766975e-01 2.150616585014255774e-02 6.497007151521280166e-01 3.075030257591025773e+00 9.689618085590231411e-01 -1.765433013803845430e-01 5.034044246965412306e-01 6.229634687032375773e+00 -5.768606419297938714e+00 -2.335285392905743265e+03 -2.351025803713123423e+03
3.597203528831919850e-01 2.182464321417064770e-02 6.376756407493844314e-01 2.920605375756778255e+00 9.607393516830233793e-01 -7.247933351358315512e-02 3.147872963804330126e-01 6.303620735870301139e+00 -4.690854065552992225e+00 -2.858723478775812055e+03 -2.874463889583192213e+03
3.303334686870956771e-01 2.217478167979947123e-02 6.847167850603850248e-01 2.971153017180562905e+00 9.623588211422748895e-01 1.006679892499979800e-01 8.331116714832220715e-01 5.124445758090896419e+00 -4.138107977251827663e+00 -2.614695927952246620e+03 -2.630436338759626778e+03
3.074937201143289056e-01 2.236804242713451643e-02 7.149829991262759421e-01 2.948415801530861469e+00 9.630383809538810569e-01 1.630163363099201845e-02 1.939120914581796473e+00 4.686339645812940269e+00 -6.956170058374715914e+00 -2.261220289160036828e+03 -2.276960699967416986e+03
3.464486403099802381e-01 2.247803363775788613e-02 6.674476468228670578e-01 3.015107378069029398e+00 9.676159593953620464e-01 2.870433965953571587e-01 -9.437435634689159691e-01 2.292277634232319894e+00 -1.791285052007477674e+00 -3.336976646546641405e+03 -3.352717057354021563e+03
3.574216389976300201e-01 2.205703988292043172e-02 6.614163789533452631e-01 2.881032606594515766e+00 9.624964842331457104e-01 -6.980301298618838413e-01 7.597738775214346596e-01 5.530070709006039031e+00 -6.907288285002485040e+00 -2.058425267100969450e+03 -2.074165677908349608e+03
3.416554474571822930e-01 2.220459419052075653e-02 6.452775970623160218e-01 3.019745019049053347e+00 9.549285844422376046e-01 -8.471976374569714086e-01 -1.859854316369961680e+00 1.772542672799854335e+00 -2.502710759818786990e+00 -2.295092546614087041e+03 -2.310832957421467199e+03
2.979584793575446588e-01 2.219785303525825468e-02 6.996221134705649103e-01 3.055916169861714327e+00 9.598784229489363273e-01 9.035370626305017083e-02 1.556010578533512323e+00 2.120186117683996230e+00 -3.578872365642424835e+00 -2.049126011196034142e+03 -2.064866422003414300e+03
3.415521501427795648e-01 2.245975841403546544e-02 6.906035500433906904e-01 2.925965302063363804e+00 9.622300560403982406e-01 -8.450554205080282877e-01 1.567656244746689076e+00 4.316526320011467632e+00 -6.235719218313696466e+00 -1.841463370500455085e+03 -1.857203781307835698e+03
3.316683067706672761e-01 2.268384869232596690e-02 6.925442894092964652e-01 2.918185703029177791e+00 9.670026476497454171e-01 -4.948725285043165112e-01 -7.966594151403145752e-01 8.245222574606390964e+00 -6.825055701234000516e+00 -2.850011607384089984e+03 -2.865752018191470142e+03
2.972772917089497868e-01 2.200597452895997758e-02 6.827158819107085330e-01 3.141317321998076562e+00 9.667197708737284012e-01 -2.493336569698942906e-01 -3.381701744312493041e-01 8.850012962904528990e+00 -6.645978382963776632e+00 -2.638874653594607480e+03 -2.654615064401987638e+03
3.360970796899623303e-01 2.296625935140821431e-02 6.291770206020744771e-01 3.118121607916397586e+00 9.624699190383245728e-01 9.410763559220329810e-01 -9.848994318878649956e-01 5.794179706423236098e+00 -6.418483515150408714e+00 -1.890163232928075786e+03 -1.905903643735456399e+03
3.460426485920913287e-01 2.248161789377746411e-02 6.680567964165873285e-01 3.014633917765955573e+00 9.601749647567551227e-01 -4.245059840847176247e-01 1.286616334410616069e+00 1.090063984410390985e+00 -1.053593731567607605e+00 -2.230007292978815713e+03 -2.245747703786195871e+03
2.858554926185555844e-01 2.266406939245188198e-02 6.858645123402613564e-01 3.211146788746948477e+00 9.668119967310326857e-01 -8.427110995686892814e-02 4.514338803242838871e-01 4.814700984826204788e+00 -6.243079929136423623e+00 -2.421133726537047551e+03 -2.436874137344427709e+03
3.033593351898131174e-01 2.291661250623796414e-02 6.814359702163288457e-01 3.085530666868708582e+00 9.565349077647106180e-01 1.830449377688398993e-01 1.738212264902498916e-01 3.529185884582862975e+00 -5.707641849719633953e+00 -2.699674406616436954e+03 -2.715414817423817112e+03
3.383401363305892917e-01 2.265106524037166155e-02 6.883678082631697892e-01 2.868605458559637444e+00 9.536485730402978200e-01 -1.027413221926470444e+00 -1.428632680053637305e+00 1.310422262037035157e+00 -4.745653586498539411e-01 -inf -inf
3.461057626942627419e-01 2.211995144026453544e-02 6.114473347445406048e-01 3.137268431212283382e+00 9.702092704956064573e-01 6.541152574219335492e-01 -1.537126446224493126e+00 6.162628080892703863e+00 -5.738412482595627750e+00 -1.873741272700070340e+03 -1.889481683507450953e+03
2.817851421369795828e-01 2.259413672213660476e-02 7.278961560220026383e-01 3.127665992177909970e+00 9.693534802508965154e-01 -2.911684553293276689e-01 -1.717998396086959811e+00 5.501898028883053238e-01 1.838983571555743879e+00 -1.846365838035663046e+03 -1.862106248843043659e+03
3.528252962064296616e-01 2.207938923406632670e-02 6.104749584700064347e-01 3.122323839050218375e+00 9.635027613091451393e-01 1.705196981029999392e-01 5.542122439136139000e-01 1.173534265674618160e+00 -1.378406829203202122e+00 -2.212253566162986772e+03 -2.227993976970366930e+03
3.333625611956088641e-01 2.189983582422055583e-02 6.624958979420775274e-01 2.978125093898563058e+00 9.625122712172663464e-01 -7.955968476981760684e-01 -1.303839312079887236e+00 7.064716704094735178e+00 -6.544667465538201334e+00 -2.030054048666242807e+03 -2.045794459473623419e+03
2.812751825922984450e-01 2.293610074745796451e-02 7.115897726804257806e-01 3.190008322052997336e+00 9.661348966199961863e-01 -2.739345833197783797e-01 3.681410748475069106e-01 2.048766609778034820e+00 -4.626698287303139701e+00 -2.978567789798207741e+03 -2.994308200605587899e+03
3.196443622719591926e-01 2.219143058555566456e-02 6.734802822453095361e-01 2.894038626683681059e+00 9.577208931909411138e-01 4.050987135421473262e-01 1.756384766355612026e+00 4.468668489289781220e+00 -5.262763727289771154e+00 -2.813752110160920438e+03 -2.829492520968300596e+03
3.027810462034399852e-01 2.228508968614039201e-02 7.118538020423410551e-01 3.093615129759248017e+00 9.573653076226850134e-01 -8.725471660811309205e-01 -3.138470438037321841e-02 4.746477849003968075e+00 -3.680734433158914243e+00 -2.109589295274558935e+03 -2.125329706081939094e+03
3.238492018305324516e-01 2.257610654651210844e-02 6.955055569867865106e-01 3.006112255252634480e+00 9.605362415521239150e-01 -6.407807883785323622e-01 -2.092267948426203006e-01 6.445084076493253988e+00 -6.399102253158959641e+00 -3.002886488239239497e+03 -3.018626899046619656e+03
3.209058124073203011e-01 2.207858937192538201e-02 6.705662455523309085e-01 3.088920864084977236e+00 9.581634111917178842e-01 3.951270340261774372e-01 5.957884462410012461e-02 1.826234967601901182e+00 7.054266532336761486e-01 -3.241020700325937014e+03 -3.256761111133317172e+03
3.290271579135977120e-01 2.235936265742322765e-02 6.826445877306712706e-01 2.847305856616231701e+00 9.497707295029518271e-01 4.101649224242593927e-01 -1.980479131342595789e+00 2.678957245803717857e+00 -2.071353993994079268e+00 -2.373539150280854756e+03 -2.389279561088234914e+03
3.431928714580837481e-01 2.261525531544838694e-02 6.316261281465201938e-01 3.113205406815771958e+00 9.695308703200681277e-01 -4.441123801491935197e-01 9.656463819885692246e-01 6.701087928467603927e-01 7.751713501596180222e-01 -3.052320021582479058e+03 -3.068060432389859216e+03
3.579380855104703496e-01 2.231341750081201197e-02 6.356512254009372143e-01 2.960731827130336669e+00 9.623623320041977403e-01 -1.191184280111066141e-01 -2.221825291361678723e-02 2.217154608096197688e+00 -1.255611622373615788e-01 -2.219577399127537319e+03 -2.235317809934917477e+03
3.202781891666330871e-01 2.180112840942883753e-02 6.508069264496444406e-01 3.084369419464452644e+00 9.623506836539152953e-01 -4.777664666483056877e-01 -1.304815076582366284e+00 2.362324499303323222e+00 -1.017064038424623895e+00 -2.448820584316148597e+03 -2.464560995123528755e+03
3.244061665294721286e-01 2.233882398421241020e-02 7.143559579167860774e-01 2.854348323048567337e+00 9.625619709797054169e-01 -1.025490115646030986e+00 -1.988690629939308785e+00 3.654485585608726161e+00 -3.771372280522151232e+00 -inf -inf
3.135447815317388698e-01 2.211503758156231625e-02 6.899865517767207468e-01 3.096181962818064903e+00 9.614008647781613348e-01 -1.170259717138160127e-01 1.903103481803243735e+00 7.100889678535755145e+00 -6.971375645119485931e+00 -2.487213386300065849e+03 -2.502953797107446007e+03
3.253892736626862181e-01 2.219806624990794397e-02 6.394941775064721945e-01 3.197661074212796883e+00 9.588115583960530319e-01 -5.034164111085116522e-01 1.655097742835736518e+00 2.416212042065970067e+00 -2.945580541917719231e+00 -2.762299568427386475e+03 -2.778039979234766633e+03
3.518104795956069619e-01 2.287937068391267259e-02 6.166079084260001064e-01 3.095467199598688879e+00 9.644338806649862539e-01 -2.971574014146893816e-01 1.598217930353463601e+00 6.973532524837984248e+00 -6.891198025489169154e+00 -3.242116972637535582e+03 -3.257857383444915740e+03
3.185178835478362780e-01 2.252261581419623404e-02 7.244501544118642222e-01 2.850317997297916683e+00 9.654633194911331762e-01 2.959877107055004508e-01 1.934790268864729601e+00 1.160510242657274649e+00 -4.855020617564740348e-01 -2.672299888038802237e+03 -2.688040298846182395e+03
3.144981993478619953e-01 2.235648862857293404e-02 6.748878040919528143e-01 2.948255821661398102e+00 9.544095892255026747e-01 5.235354843536921265e-01 9.017182402890826509e-01 5.184564243128119365e+00 -6.170291669961907033e+00 -2.446020205610338962e+03 -2.461760616417719120e+03
2.802953340971910401e-01 2.158347264537461771e-02 6.888203146873109750e-01 3.210674399239157317e+00 9.637675446059879025e-01 1.017976906716898000e+00 1.208774413861164909e+00 3.087685427711921893e+00 -2.511438894250296983e+00 -inf -inf
2.939471034833335272e-01 2.224646305558854523e-02 7.249264968461218706e-01 3.098833413368543344e+00 9.638260313939021051e-01 5.420266234282959950e-01 -9.751925321563827964e-01 2.659202629094711057e+00 -2.827379844430284450e+00 -2.538743362128976969e+03 -2.554483772936357127e+03
3.327552280875860635e-01 2.220876188072501076e-02 7.102118714946196176e-01 2.852794029248194363e+00 9.611643791014771177e-01 -2.506236219078408212e-01 1.608286946503092452e-01 4.091486406966158285e+00 -4.517940524265160462e+00 -2.409329723043975719e+03 -2.425070133851355877e+03
3.448484606306430056e-01 2.221526284064865089e-02 6.178626799709084905e-01 3.054601136225739921e+00 9.622464363697020850e-01 9.294472664772790438e-02 1.068979761404219353e+00 3.633401007959286222e+00 -3.733035285299591610e+00 -2.851388582375227998e+03 -2.867128993182608156e+03
3.238795484260285074e-01 2.211978064387596157e-02 6.996112629970647756e-01 2.879863997702271750e+00 9.655627337649733688e-01 4.199599971749199412e-01 -1.044464047688424380e+00 5.412733385358066140e-01 2.718280255438852322e+00 -2.202547719234695705e+03 -2.218288130042075863e+03
3.320588030855313733e-01 2.221926269684490127e-02 6.416618954842872036e-01 3.109458273933724204e+00 9.660646440577703720e-01 5.062496813741121926e-01 -1.365306343726716332e+00 4.202123691012500828e+00 -6.776120771078014471e+00 -2.234411049549105883e+03 -2.250151460356486041e+03
3.506381078316239130e-01 2.232966523787946467e-02 7.070008461982143499e-01 2.837987194409874459e+00 9.602517546783430058e-01 -8.834426633810762430e-01 8.000074488401089923e-01 2.284982618379441277e+00 -2.990900477589288009e+00 -2.384891698596359220e+03 -2.400632109403739378e+03
3.032625078707418265e-01 2.220984839728921967e-02 7.205617398968620080e-01 2.993642684585513525e+00 9.631766576881103381e-01 4.677133267779469694e-01 -2.252559529278101991e-01 6.761877049316090904e+00 -6.241956548152552742e+00 -2.428276273331027369e+03 -2.444016684138407527e+03
3.309127964493639440e-01 2.158586103698836162e-02 6.497250007933824678e-01 3.075715677196774855e+00 9.644654848648399614e-01 9.581254312241025417e-01 5.271429971405083847e-02 4.371856458641686594e+00 -5.680502866458216005e+00 -1.786465001211922527e+03 -1.802205412019303139e+03
3.538892866819833283e-01 2.210467404873210986e-02 6.163299380233525637e-01 3.146050757112111462e+00 9.610337177911837392e-01 -6.439935302812556106e-01 7.134277060741087695e-01 3.026326432675556788e+00 -5.180184685904665187e+00 -2.444350797146493278e+03 -2.460091207953873436e+03
2.907642134141876222e-01 2.223932139323069046e-02 7.028248124876317338e-01 3.211135018383658224e+00 9.568784173870685805e-01 -5.755161941825268634e-01 1.614304733714380991e+00 3.338739058359998957e+00 -6.754772669216627001e+00 -2.738948909995782742e+03 -2.754689320803162900e+03
2.974374655530075962e-01 2.146840651726621488e-02 6.976267667376621073e-01 3.047703818924705210e+00 9.632331065477410803e-01 6.302919836388287678e-01 1.235697271590702417e+00 5.357934702370423352e+00 -6.844235827392458837e+00 -2.917191537091674036e+03 -2.932931947899054194e+03
3.105691201486160402e-01 2.226765846544543834e-02 7.031965037577120325e-01 2.919753495617638972e+00 9.704836369592730883e-01 7.569716926813270241e-01 1.477345423357290244e-02 1.636763600544059338e+00 -3.141224444790783110e+00 -2.408484701804326050e+03 -2.424225112611706209e+03
2.958181171937414589e-01 2.184231011223473906e-02 7.121363063018638639e-01 3.009188394434708425e+00 9.631518341956434304e-01 -7.813258833295422257e-01 -1.835643315551489074e+00 7.095899634103190579e+00 -5.510902513044264595e+00 -2.397745381778155206e+03 -2.413485792585535364e+03
3.127334187071268423e-01 2.285488149735237159e-02 6.802341007998479183e-01 3.065970346850470207e+00 9.665867193458742568e-01 6.186606522346638215e-02 -1.291055838421226731e+00 4.185089323958242069e+00 -6.670987176550148945e+00 -2.213031453153773327e+03 -2.228771863961153485e+03
3.145852209176855929e-01 2.156980922969051542e-02 6.638024281772704205e-01 3.198265701358164126e+00 9.664728135534141895e-01 -1.433308175187959499e-01 -1.580205318870936626e+00 4.504131974579194342e+00 -2.911086842530089314e+00 -2.757539466251658268e+03 -2.773279877059038427e+03
2.978150706060753716e-01 2.192588009236904473e-02 6.797089333609557249e-01 3.097512108369228745e+00 9.539547424853466184e-01 3.281830989955052402e-01 -8.660916819579740356e-01 4.192823027294151572e+00 -3.605136055084798397e+00 -2.697865865694011973e+03 -2.713606276501392131e+03
3.490049636852458059e-01 2.226493883204746366e-02 6.749755422693403117e-01 2.858939341552428459e+00 9.669902964177069515e-01 -8.829480896026996595e-01 -7.242231773596303768e-01 6.673522359490590361e+00 -6.480997133354292394e+00 -2.225218453751693687e+03 -2.240958864559073845e+03
3.380300401400772592e-01 2.264473500829410416e-02 6.224280294807805758e-01 3.146126392648113779e+00 9.673921036553491115e-01 8.053865676031914944e-01 -9.271125329407561289e-01 7.765891487141335370e-01 3.066246974777691037e-01 -2.334601863332717585e+03 -2.350342274140097743e+03
3.275828609391496782e-01 2.231512172094750682e-02 7.126580766717484083e-01 2.911561466207140736e+00 9.593812734679068033e-01 2.097836801353072378e-01 2.266716074802714864e-01 7.843959032645956286e-01 1.285329454214757305e+00 -2.691644855871287291e+03 -2.707385266678667449e+03
3.510121411987143225e-01 2.243565677174463174e-02 6.324846341261928240e-01 3.125968897261151902e+00 9.653041098998395020e-01 8.561619966138023230e-02 -1.432033094474420398e+00 5.453305549787278217e+00 -5.505426555949422429e+00 -2.903563311278169749e+03 -2.919303722085549907e+03
2.951793788118473039e-01 2.244685468184020108e-02 6.952364431561139924e-01 3.066122809620969836e+00 9.568042723092640145e-01 4.311071909263981539e-01 9.878791688622827749e-01 5.550010022520570629e+00 -4.155850018106093557e+00 -2.048535120088513395e+03 -2.064275530895893553e+03
3.473712914376271832e-01 2.198010802376486675e-02 6.725455379092257768e-01 3.092687165389173209e+00 9.659884323144183327e-01 -9.461630433359633496e-01 1.085233963844852934e+00 2.511730315515582568e+00 -2.517111665392105735e+00 -7.523199584600022263e+02 -7.680603692673828391e+02
3.493177052397151705e-01 2.247256954892951769e-02 6.522298382744867729e-01 2.876075314046977027e+00 9.588924602811770281e-01 3.752740755971921693e-01 9.589508626423701720e-01 1.860850609409244294e+00 -3.546985489723294194e+00 -2.788292574468177918e+03 -2.804032985275558076e+03
3.329199371850032341e-01 2.231255226391793550e-02 6.534457258251464840e-01 2.954738870914837445e+00 9.633432684080549535e-01 4.599939603055240855e-01 -2.867121201331896962e-01 3.707242756792930916e+00 -3.654049773672369827e+00 -2.360827572044263434e+03 -2.376567982851643592e+03
3.513260897363677526e-01 2.206037538466960879e-02 6.361755072868329197e-01 2.918482913046809735e+00 9.608124440913653475e-01 1.172031373758881667e-01 -5.529107657826521915e-01 5.466623604924810920e+00 -6.301317612441138749e+00 -2.870222882537904752e+03 -2.885963293345284910e+03
3.111655247197716578e-01 2.248999795329606477e-02 7.264797532848874528e-01 2.854494123030244523e+00 9.581670900739146512e-01 2.076935535831263557e-01 1.679549398813325656e+00 8.417732104937252657e+00 -6.508151635099074461e+00 -2.872569656370139001e+03 -2.888310067177519159e+03
3.462720268844646787e-01 2.212175502561190138e-02 6.318502280476004929e-01 3.172529932177321044e+00 9.642548492016004280e-01 -9.201514448492891241e-01 9.787788190136490485e-01 4.742627603897528132e+00 -5.492726439463056387e+00 -1.966838274267355018e+03 -1.982578685074735631e+03
3.176849564335962883e-01 2.217786366908471724e-02 6.348140765354736148e-01 3.216861845189406655e+00 9.614432117977776970e-01 4.083162670078146483e-01 -1.694260162806876302e+00 2.841214703920956097e+00 -5.140564964872343268e+00 -2.609753073864982071e+03 -2.625493484672362229e+03
3.338017053153117253e-01 2.224014649368854721e-02 6.761375273058113367e-01 2.870316367830962001e+00 9.642051749889617440e-01 -9.420789227601134019e-01 -1.950033542887796401e+00 2.279945434129616810e+00 -3.341966515160734730e-01 -2.806153675658973498e+03 -2.821894086466353656e+03
2.925775075198252528e-01 2.231568648059431559e-02 7.182251159502918147e-01 3.098985024233519070e+00 9.631513285074247976e-01 2.183339301039528557e-01 -6.603290619868977807e-01 8.274270511892238833e-01 -6.831266046954187487e-02 -2.468178954070043346e+03 -2.483919364877423504e+03
3.114478969100333838e-01 2.227086461681846569e-02 7.012857417813846972e-01 3.161130645158858332e+00 9.583142166144729135e-01 -7.737837480293844328e-01 6.412877970927564064e-01 9.287515718851587776e-01 -1.139043225217166722e+00 -6.807361390641637627e+03 -6.823101801449018240e+03
2.961136402272468993e-01 2.264908890208836706e-02 6.587897647848424132e-01 3.199498758611003080e+00 9.669206768265899976e-01 4.526294316598453715e-01 8.418100866548501315e-01 5.674384696415043727e+00 -5.177751007101022651e+00 -2.474618549626249660e+03 -2.490358960433629818e+03
3.270867792100651261e-01 2.184967705933973589e-02 6.768999804738390358e-01 2.934030168164017738e+00 9.621030782254414992e-01 -1.454748083363894828e-01 -7.619975541334267355e-01 8.328527209785098862e+00 -6.943013046738188088e+00 -2.281964237408036297e+03 -2.297704648215416455e+03
3.294162189905893712e-01 2.191659095736779236e-02 6.356920814992074176e-01 3.190572210730588054e+00 9.661670552968968373e-01 -4.964216051345993197e-01 -1.615634510934998769e+00 4.411296770523704502e+00 -2.420937591218666363e+00 -2.895343681692434529e+03 -2.911084092499814687e+03
