# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 20
#         #   - cut in l_max (WL): [3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]
#         #   - cut in l_max (GC, XC): [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: f(R): ReACT (6)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: no baryons (0)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31966
#             #       - Omega_b: 0.04971747
#             #       - h: 0.6688
#             #       - log10As: 3.04070563
#             #       - ns: 0.9626
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10f_R0: -5.0
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.562362
#             #       - b1_2: 1.732963
#             #       - b1_3: 1.913252
#             #       - b1_4: 2.100644
#             #       - b1_5: 2.29321
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.0222382981843968
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31966
#             #       - Omega_c: 0.26994253
#             #       - fb: 0.15553234686854783
#             #       - As: 2.0919999807604575e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: f(R): ReACT (6)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: no photo-z error (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.28,0.36]
#            #       - Ombh2: N(0.0222383,0.00038)
#            #       - h: [0.61,0.73]
#            #       - log10As: [2.833213,3.218875]
#            #       - ns: N(0.9626,0.004)
#            #       - mu0: 0.0
#            #       - sigma0: 0.0
#            #       - q1: 0.0
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - gamma0: 0.8
#            #       - gamma1: 0.0
#            #       - q1_gamma: 0.0
#            #       - log10Omega_rc: -0.60205999132
#            #       - log10f_R0: [-10.0,-3.0]
#            #       - a1_IA: [0.0,12.1]
#            #       - eta1_IA: [-7.0,6.17]
#            #       - beta_IA: 0.0
#            #       - b1_1: 1.562362
#            #       - b1_2: 1.732963
#            #       - b1_3: 1.913252
#            #       - b1_4: 2.100644
#            #       - b1_5: 2.29321
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          log10f_R0          a1_IA          eta1_IA        log_w   log_l
3.250440349996284173e-01 2.218315631051050174e-02 6.751381109535132818e-01 2.883031791914720365e+00 9.654621578709186025e-01 -4.215278496507280259e+00 1.696553394956895389e+00 -3.124961968761130748e-01 -1.924607932767869656e+01 -2.379725529157423125e+01
3.242729655562638369e-01 2.246646826600108560e-02 6.970874599597514099e-01 2.954074687718257763e+00 9.598271637917297205e-01 -6.893275084293980726e+00 1.862802177842505014e+00 -6.148851636642218565e-01 -1.849309599927769554e+01 -2.304427196317323379e+01
3.184006347525439318e-01 2.200837537037882152e-02 6.681907441732679587e-01 3.079169853376845012e+00 9.687777336190397381e-01 -9.153526619395499608e+00 1.812101021653755861e+00 -4.274986467380452737e-01 -2.060211021226175987e+01 -2.515328617615729456e+01
3.114007601301589379e-01 2.255946700101698829e-02 6.938163666434020715e-01 3.039607156604174687e+00 9.590146904912473236e-01 -8.323348192347236107e+00 1.863508296130796715e+00 -6.675911108648842074e-01 -1.781801735827316335e+01 -2.236919332216869805e+01
3.188596831243696306e-01 2.204495161716170729e-02 6.899994810829513936e-01 2.989777362253364767e+00 9.654584833766578500e-01 -8.758126920556106754e+00 1.624344623805761501e+00 -2.085132352761540631e-01 -1.958121168415092583e+01 -2.413238764804646763e+01
3.110501296426242401e-01 2.213981989904494074e-02 6.468126284961139838e-01 3.130862026125066144e+00 9.679214742020916251e-01 -4.146536294345447793e+00 1.544637257280560005e+00 -1.548124211120160965e-02 -2.125945572617591139e+01 -2.581063169007144964e+01
2.902017255092560477e-01 2.258946765553124583e-02 7.175075067768279524e-01 2.942942451493164135e+00 9.647807583929858266e-01 -4.213844946902485233e+00 1.791945717744777733e+00 -3.839781071932657497e-01 -2.102750132497733304e+01 -2.557867728887287129e+01
3.302661458707095155e-01 2.285680050478082481e-02 6.535563848875788340e-01 3.111158827362670021e+00 9.635760829767965330e-01 -5.901542586517825484e+00 1.847726543983190917e+00 -6.984712762591840374e-01 -2.113307919455533224e+01 -2.568425515845087048e+01
3.006866722727565833e-01 2.159688657157983124e-02 6.842423216722000046e-01 3.150637640038138176e+00 9.600448981086269207e-01 -5.726903609772836745e+00 1.861315283720995417e+00 -6.652997337534216626e-01 -1.659691134584987182e+01 -2.114808730974540651e+01
3.244586760991517993e-01 2.218148370271349340e-02 6.558571556652967871e-01 3.055337173635138903e+00 9.626027718916110310e-01 -4.929830596084916472e+00 1.839455724423399552e+00 -5.120756748287131899e-01 -2.035038126262898217e+01 -2.490155722652451686e+01
2.891122129363482007e-01 2.190958139652481387e-02 7.039891487562567329e-01 3.090921970949492614e+00 9.643282915750177597e-01 -4.914831838681742227e+00 1.652663301283309627e+00 -2.385209062834308114e-01 -1.983191300823153469e+01 -2.438308897212706938e+01
3.044791575296198483e-01 2.180283540261092681e-02 6.817829510267051640e-01 3.029350734198848816e+00 9.645684006668743260e-01 -4.719393002474868481e+00 1.834299410373416706e+00 -6.238977487124355292e-01 -2.769426033565009604e+01 -3.224543629954563784e+01
3.077319057499782740e-01 2.275601512734088880e-02 6.587037948576529578e-01 3.207401966840929042e+00 9.634416582743859925e-01 -4.902121919941519579e+00 1.946415176479249887e+00 -7.612271321874191088e-01 -1.980504615289828152e+01 -2.435622211679381977e+01
3.145589016027891538e-01 2.220490907477461889e-02 6.871380504266250133e-01 3.042118583641232110e+00 9.626856931639475867e-01 -6.452029665633061128e+00 1.837588038974018012e+00 -6.475954722043866241e-01 -1.842485826570475282e+01 -2.297603422960029462e+01
3.203239361256343121e-01 2.282380277599498075e-02 6.768040986395599257e-01 3.078417450211722972e+00 9.597352596258525992e-01 -6.753095236355092013e+00 1.737268934243248797e+00 -3.522898210833282917e-01 -1.778878663323696330e+01 -2.233996259713250154e+01
3.204499224563500670e-01 2.150081061839592689e-02 6.911938424896186817e-01 2.966090745818129815e+00 9.651596461529722282e-01 -5.407666970193997891e+00 1.770128231509720651e+00 -4.943564668256206218e-01 -1.638355957377283190e+01 -2.093473553766837014e+01
3.237452363854061987e-01 2.249237097967447460e-02 6.696500192039358534e-01 3.041195954359354747e+00 9.601948706363115926e-01 -4.958672303537179360e+00 1.622917582907346112e+00 -2.790380059555106484e-01 -2.541012773400408875e+01 -2.996130369789963055e+01
3.240005092108795837e-01 2.270718764129342829e-02 6.855929266174515258e-01 3.004963709282252537e+00 9.565398608261392877e-01 -5.883452710342407244e+00 1.628238228391408526e+00 -1.587171397533699846e-01 -2.069418512999102333e+01 -2.524536109388655802e+01
3.200245560482209428e-01 2.204069964120576944e-02 6.842172182617226595e-01 3.037207987372532170e+00 9.660994897310113405e-01 -6.433403127553559031e+00 1.897935966439785904e+00 -7.722869749310508070e-01 -1.960106259192524547e+01 -2.415223855582078372e+01
3.048189747218569834e-01 2.183421859157795575e-02 6.835810053024602428e-01 2.990509911146066013e+00 9.611489591841452240e-01 -4.261591131480949812e+00 1.949988968275940593e+00 -7.424737245804005070e-01 -2.081196411040077621e+01 -2.536314007429631445e+01
3.412159104022470246e-01 2.165044561586774302e-02 6.680775146732647052e-01 2.926857864111398477e+00 9.571873470864482591e-01 -5.666235395908421069e+00 1.742651571600856375e+00 -5.175584818416734123e-01 -1.867702955978476709e+01 -2.322820552368030533e+01
3.303163326850454551e-01 2.237409009065376153e-02 6.967858236546546902e-01 2.893985279978106284e+00 9.619835452255977026e-01 -7.352093513357774945e+00 1.805674276031477454e+00 -4.768763061242626833e-01 -1.641973507180086855e+01 -2.097091103569640680e+01
3.198113304480847963e-01 2.206106153160486763e-02 7.000868272768979717e-01 2.869216622535318617e+00 9.580950289863292557e-01 -5.005132144767501678e+00 1.670613783843307276e+00 -3.311627760251143471e-01 -2.221364042913446113e+01 -2.676481639302999938e+01
3.247697664954299346e-01 2.222401711750102149e-02 6.743994986220346322e-01 3.036008516814725056e+00 9.568644614036658780e-01 -9.063372055923252901e+00 1.904602148519132676e+00 -7.688080348960779631e-01 -1.980451736486700653e+01 -2.435569332876254833e+01
3.182372048788428831e-01 2.226334038058544809e-02 6.449207193651848025e-01 3.157453621729718662e+00 9.664200972656762367e-01 -4.733596487378743056e+00 1.698601057615793497e+00 -2.425920282516713655e-01 -1.752356888396034762e+01 -2.207474484785588231e+01
2.993832113463724687e-01 2.186902166715642623e-02 6.883033985936518606e-01 2.970712226002563572e+00 9.602267900855274707e-01 -3.930089250605922402e+00 1.677968371072152243e+00 -1.408173597917254938e-01 -inf -inf
3.082468394002054191e-01 2.200923216266584617e-02 7.155943426632735971e-01 2.966386437983412616e+00 9.653362980058346476e-01 -7.138648572478805576e+00 1.732981208756018576e+00 -3.906642713106176501e-01 -1.971822137123782781e+01 -2.426939733513336250e+01
3.188282324515906430e-01 2.165310435041878367e-02 6.776293705885670926e-01 3.036912615214645061e+00 9.622686170797403182e-01 -7.815561359747373871e+00 1.782040042246473499e+00 -3.809952642488996233e-01 -1.774034322579711542e+01 -2.229151918969265367e+01
2.952914362832872452e-01 2.203568412367709270e-02 6.998110728799182834e-01 3.061755539282283056e+00 9.540458581507775815e-01 -4.940046873841488662e+00 1.735839990533369903e+00 -4.724081567920972446e-01 -2.083193200223915298e+01 -2.538310796613469122e+01
3.333839556844661045e-01 2.222468459610047603e-02 7.009110985938350469e-01 2.854554867558822817e+00 9.651433720968252139e-01 -6.692459579887796828e+00 1.839031255018646283e+00 -6.935871348790607627e-01 -1.932209735740711309e+01 -2.387327332130265489e+01
3.042894562529092628e-01 2.256538086871309745e-02 6.664611012850802929e-01 3.157323492291862710e+00 9.624087736589244102e-01 -4.781718037095055607e+00 1.956318252452865059e+00 -7.311428489074316417e-01 -1.740349374598721610e+01 -2.195466970988275435e+01
3.190541837102182088e-01 2.252687500222183212e-02 6.518633991848271636e-01 3.082823825339075619e+00 9.625838313730568085e-01 -4.445958795078444936e+00 1.645126095592345905e+00 -1.213567188544661946e-01 -2.100737744498318094e+01 -2.555855340887871918e+01
3.155789185143702547e-01 2.216973277313890808e-02 6.958682914581482137e-01 3.009609120082522793e+00 9.700190251545451892e-01 -5.798468447010137083e+00 1.665436692543123209e+00 -3.180454228725642096e-01 -1.816021405333905037e+01 -2.271139001723458861e+01
3.071251257393351475e-01 2.284315782886696747e-02 7.036038594794300494e-01 3.034945359728138836e+00 9.637959875754554817e-01 -5.877638639594755077e+00 1.658123853031677752e+00 -1.979774966948735226e-01 -1.934004670398891435e+01 -2.389122266788445614e+01
3.228180638071012631e-01 2.192372245720532187e-02 6.928432602123331119e-01 2.936108099121894188e+00 9.645309346936238315e-01 -7.914583564584265929e+00 1.862330380305593280e+00 -5.662368654327609718e-01 -1.761161939886118333e+01 -2.216279536275672157e+01
2.972506528042735408e-01 2.278802434339581573e-02 7.024384935440872724e-01 3.036155664042305080e+00 9.600866857801100274e-01 -4.518386236088550056e+00 1.772529472781765314e+00 -3.289533418644063900e-01 -2.053769299451722574e+01 -2.508886895841276754e+01
3.170077696083340446e-01 2.245035955254595997e-02 6.712986899096673454e-01 2.970508319863077951e+00 9.616052508343045924e-01 -4.433764756556787034e+00 1.745008281216500201e+00 -3.863814821454845116e-01 -2.348300854774959490e+01 -2.803418451164513314e+01
3.085849621118613162e-01 2.259117750598452906e-02 6.874566362180681844e-01 3.079482884728316883e+00 9.652446546326451937e-01 -5.533832674222940007e+00 1.956418710912441128e+00 -8.240114890366028177e-01 -1.848636581006907065e+01 -2.303754177396461245e+01
3.131225670580511378e-01 2.226780360354672222e-02 6.686966014356676702e-01 3.156781419075392670e+00 9.633422253079465536e-01 -5.951319820448843778e+00 1.702775460059234858e+00 -3.140639502936890537e-01 -1.798748256741315643e+01 -2.253865853130869468e+01
3.169221674045971660e-01 2.232243426538485856e-02 6.779929425375873508e-01 3.070147485699823875e+00 9.683352175704663667e-01 -7.878309934219306143e+00 1.916993415685035673e+00 -6.635820546653317109e-01 -2.016134700441261529e+01 -2.471252296830815354e+01
3.279342445802975181e-01 2.205174808769741479e-02 6.503725650814797810e-01 3.091684257155557169e+00 9.633321123356309856e-01 -5.007752109789229245e+00 1.807732885519059085e+00 -5.808641149118498603e-01 -1.898155268910215554e+01 -2.353272865299769379e+01
3.171870571950300421e-01 2.195541944429987499e-02 6.966733265420614885e-01 2.969235355750043936e+00 9.605840308111319725e-01 -7.869660577427787906e+00 1.880103001232585447e+00 -5.536174298160734253e-01 -2.144826624896809264e+01 -2.599944221286362733e+01
3.266009302426870486e-01 2.231120666809325095e-02 6.695416027092513378e-01 3.039043977248540696e+00 9.667976717946509257e-01 -9.227890049230703440e+00 1.633887981578046933e+00 -1.991449865207490788e-01 -1.905428763968674488e+01 -2.360546360358227957e+01
3.067072408320014598e-01 2.217812513502519928e-02 6.724021741424552889e-01 3.077681096739961930e+00 9.633961672825401834e-01 -4.448891564970502088e+00 1.534486498455553738e+00 9.838407285684525050e-03 -2.154602850039200845e+01 -2.609720446428754315e+01
3.175700758868121309e-01 2.310477590350464711e-02 7.055956142861804503e-01 2.950131361487629444e+00 9.580720742904597076e-01 -9.962722113317697747e+00 1.788281322998816147e+00 -5.462986437968719855e-01 -1.411545868024196793e+01 -1.866663464413750972e+01
3.109457910209282305e-01 2.251464607937436746e-02 7.112308023126733270e-01 2.967517903617660213e+00 9.605155942271601521e-01 -7.156031741750020991e+00 1.758750375357311047e+00 -5.051292059901113518e-01 -1.948905110022201725e+01 -2.404022706411755550e+01
2.901191682205972455e-01 2.226460444170038494e-02 7.227843440259158481e-01 3.009061735453556263e+00 9.553009638915591628e-01 -4.957869188102229430e+00 1.705345799321460465e+00 -2.409654935877094672e-01 -2.032689764155470513e+01 -2.487807360545023982e+01
3.228423213247323398e-01 2.216667056902588140e-02 7.095514976989114597e-01 2.862761811991701766e+00 9.618822613595551241e-01 -9.314687454766083619e+00 1.665773436329304191e+00 -2.070355311302956025e-01 -1.889213064025441824e+01 -2.344330660414995293e+01
3.120551927376882251e-01 2.268382303577728271e-02 6.848797461308145929e-01 3.023939207551910702e+00 9.596735235809931153e-01 -5.169903568423535489e+00 1.733494944776658997e+00 -2.935945629637553012e-01 -1.772153559184210891e+01 -2.227271155573764716e+01
3.190060382369472314e-01 2.224626555537808498e-02 6.935820188230832350e-01 3.000934443119441131e+00 9.680798645945913883e-01 -6.688159482532592293e+00 1.701916136260371415e+00 -4.743954440230746528e-01 -2.140505105127572349e+01 -2.595622701517126174e+01
2.920778532768283364e-01 2.344634888554261373e-02 6.821246087819818893e-01 3.180435175862752928e+00 9.630087431273940402e-01 -4.666406461511355630e+00 1.603268644883100391e+00 -9.153742803287823193e-02 -1.944577103549138641e+01 -2.399694699938692821e+01
3.343236585071166500e-01 2.147166101844057151e-02 6.922809394183137011e-01 2.874442375147328477e+00 9.622330441763520259e-01 -7.149935970406216867e+00 1.864205884643763245e+00 -7.139449830530288921e-01 -2.108842233144629219e+01 -2.563959829534183044e+01
3.165113371463716962e-01 2.190035084238523347e-02 6.813265200091522811e-01 3.058502716014421807e+00 9.677514462009969565e-01 -7.892897585213078493e+00 1.680737457602933693e+00 -3.070700320097108360e-01 -1.805053640114266145e+01 -2.260171236503819614e+01
3.166198756619184596e-01 2.236196590287156324e-02 6.965942466872839800e-01 3.010010008212037569e+00 9.610495221121810872e-01 -7.150950726448142447e+00 1.876973267432941572e+00 -7.086427864224278395e-01 -1.928401377725942822e+01 -2.383518974115496647e+01
2.904461228626291081e-01 2.211219970361198717e-02 7.174599910548593584e-01 3.031469140910809212e+00 9.686317453370741903e-01 -4.952612388880442751e+00 1.730983669609250875e+00 -4.108864529091658113e-01 -1.926513907675038340e+01 -2.381631504064592164e+01
3.340537323808606129e-01 2.211752911884435138e-02 6.752861648579026044e-01 2.947086515506642357e+00 9.572359603240786496e-01 -9.179365922472698003e+00 1.859025550295378526e+00 -5.792614733186791653e-01 -1.910803461103966683e+01 -2.365921057493520152e+01
3.058609164556211346e-01 2.256804384267348945e-02 7.112616516260059640e-01 3.002293081454783241e+00 9.632238207365941829e-01 -8.593257703059496322e+00 1.824424712621428801e+00 -5.068800672599520496e-01 -1.891536069167318246e+01 -2.346653665556872070e+01
3.342781168681644988e-01 2.267970266975467830e-02 6.980245369020137147e-01 2.864765921550270988e+00 9.562167172276373472e-01 -8.553839599505565161e+00 1.632333848203701754e+00 -2.468237793273280190e-01 -1.940072625197647582e+01 -2.395190221587201762e+01
3.254705034521795937e-01 2.188850210686514933e-02 6.869731212334075909e-01 2.929231038331695736e+00 9.627532237600837650e-01 -9.892314103534848968e+00 1.826289957688852050e+00 -4.948494321022014475e-01 -2.187983620379915450e+01 -2.643101216769469275e+01
3.278695660840669768e-01 2.223138918771095859e-02 6.900736482609753919e-01 2.945797868299695033e+00 9.577659438708135964e-01 -9.495707817991323907e+00 1.897075289698865852e+00 -7.018117094287568136e-01 -1.965641763246942375e+01 -2.420759359636496555e+01
2.828234677246929119e-01 2.200558058882091939e-02 6.828527787748507327e-01 3.131726612869167869e+00 9.659675527374410597e-01 -3.917044732830625264e+00 1.765620247964015066e+00 -3.815234791586021856e-01 -inf -inf
3.086517161604604431e-01 2.292304204044521079e-02 7.088627855265412503e-01 2.915617880130475292e+00 9.580316394873755748e-01 -4.852455809321878810e+00 1.686745297892862316e+00 -2.218585454466746043e-01 -1.728928176106012060e+01 -2.184045772495565885e+01
3.390385466615785659e-01 2.198988828229179321e-02 6.593778431387250505e-01 2.983255819787638874e+00 9.608001533143597506e-01 -9.068599017923494543e+00 1.770990549275887727e+00 -4.375868215501999003e-01 -2.084247844819718054e+01 -2.539365441209271879e+01
3.273697483921498286e-01 2.300745399214834674e-02 6.736044100603453266e-01 3.060440093647196047e+00 9.689391619167710967e-01 -6.394253891479220187e+00 1.818853994320741796e+00 -6.514814270240618654e-01 -1.854066854921998342e+01 -2.309184451311552522e+01
3.121923953877545621e-01 2.205812908511597600e-02 7.281541678678530305e-01 2.872503958047343708e+00 9.645361136603195495e-01 -6.842337343021533513e+00 1.730556426425490901e+00 -3.577400638223489082e-01 -2.061045493132575857e+01 -2.516163089522130036e+01
2.936559867065857699e-01 2.289704060955865400e-02 7.235408100444334911e-01 2.963303632106446095e+00 9.662914281392396276e-01 -4.559533872860779269e+00 1.685519365820065119e+00 -2.052335848421247277e-01 -2.037945568983300504e+01 -2.493063165372854684e+01
2.910125854444707283e-01 2.149012152918226143e-02 6.935541667165507906e-01 3.024720171965366688e+00 9.586728368840715664e-01 -4.325378135348284303e+00 1.764206578656414059e+00 -3.643839884265531737e-01 -2.467156365096000670e+01 -2.922273961485554139e+01
3.073039122255521449e-01 2.245018010860656138e-02 6.860507110256524044e-01 3.025160435892047417e+00 9.569578814383693510e-01 -4.824006142032348343e+00 1.627389441206351872e+00 -7.324394476200435378e-02 -1.886737500769688225e+01 -2.341855097159242050e+01
3.009164498741558891e-01 2.202896318372241091e-02 6.422782677423071185e-01 3.214067658117818471e+00 9.656166399578581805e-01 -4.075606953185656245e+00 1.961028262280055667e+00 -7.717100112464194694e-01 -2.145125393340721942e+01 -2.600242989730275767e+01
3.187569156926631786e-01 2.239832380176683471e-02 6.517239501588666384e-01 3.122925285285637731e+00 9.601760239227229432e-01 -4.708287601785103860e+00 1.742938324543632067e+00 -5.591473644465398962e-01 -2.029265578698146655e+01 -2.484383175087700479e+01
2.963815304794159000e-01 2.203096270263904186e-02 6.778859550851717986e-01 3.053555872634287738e+00 9.620969612414609351e-01 -4.212216251395535238e+00 1.658302944332677109e+00 -1.298664487603486961e-01 -2.746346544628503850e+01 -3.201464141018057319e+01
3.118725857134287405e-01 2.193584384137409193e-02 6.925467051736001745e-01 2.970300200857769024e+00 9.606610231908883080e-01 -5.233813010979171843e+00 1.712029258122466757e+00 -2.681480168475545156e-01 -2.137992725669382921e+01 -2.593110322058936745e+01
3.307400148837813525e-01 2.289082744964704430e-02 6.835548374893627432e-01 2.966543929588659978e+00 9.586298362447163157e-01 -6.478117152932092004e+00 1.724981777799182048e+00 -5.006482404200687242e-01 -1.785044788603212496e+01 -2.240162384992766675e+01
3.201011394214360872e-01 2.264540727329412625e-02 7.033256094224497046e-01 2.918173598964683979e+00 9.610696732482180149e-01 -8.606630537022800453e+00 1.732770136576188502e+00 -4.295922121021114037e-01 -2.050390897864498285e+01 -2.505508494254052465e+01
3.408482265164611280e-01 2.251163586928709923e-02 6.732113961899743870e-01 2.945568689416258490e+00 9.606428305113693389e-01 -6.460646429953785130e+00 1.712092504149254957e+00 -4.395787294151070057e-01 -1.785405145249479730e+01 -2.240522741639033910e+01
3.197930189408080826e-01 2.236991552192316157e-02 6.536245973463855607e-01 3.175587545589686478e+00 9.632204260019398001e-01 -9.584965052674673913e+00 1.804365598882545330e+00 -4.658335332939982365e-01 -2.209429478808129588e+01 -2.664547075197683057e+01
3.010065678788945709e-01 2.239229811978824675e-02 7.130399220423158102e-01 2.912960947893255881e+00 9.563338670838706923e-01 -4.227946939187807729e+00 1.808544143867414133e+00 -4.224091484344336678e-01 -2.110445120755960247e+01 -2.565562717145514071e+01
3.195448614282353494e-01 2.177091917311612182e-02 6.793162595086769118e-01 3.031145921815380451e+00 9.676921190472156376e-01 -9.118155884009269130e+00 1.672910853341279314e+00 -3.825738569767436204e-01 -2.195976044013378115e+01 -2.651093640402931939e+01
3.180279334313193540e-01 2.270587732929557623e-02 7.098685297304286879e-01 2.956624511104087638e+00 9.603142166743526831e-01 -6.427031076619639016e+00 1.704381352080077905e+00 -4.112359623587575896e-01 -1.962038750750223315e+01 -2.417156347139777139e+01
3.161013850566221639e-01 2.196733771473344254e-02 7.183627213351890806e-01 2.881069220505804385e+00 9.610341013555255829e-01 -7.991659097097449482e+00 1.743462562868462795e+00 -3.114504387130390128e-01 -2.085186522662112552e+01 -2.540304119051666021e+01
3.064628275825493353e-01 2.241428762446529693e-02 7.177703137058265570e-01 2.852627921640354725e+00 9.698286835995729716e-01 -4.490762283466150251e+00 1.769944290988962887e+00 -3.820899619792434976e-01 -1.784549018626217887e+01 -2.239666615015771711e+01
3.223648339772203220e-01 2.122235629555654923e-02 6.805670061258539683e-01 2.989974185192795453e+00 9.636828875625659263e-01 -5.405101268969419337e+00 1.792163401068846307e+00 -4.353091948234464326e-01 -2.356912483945989933e+01 -2.812030080335543403e+01
3.131509507257503877e-01 2.308694707289444398e-02 7.202507083735301130e-01 2.899663431653415557e+00 9.603096609460534117e-01 -5.275791688112954070e+00 1.799323453965830266e+00 -6.386073832518652793e-01 -1.631215855167306117e+01 -2.086333451556860297e+01
3.116713869436095741e-01 2.234776425280689954e-02 6.822976735911526758e-01 2.933264259310051081e+00 9.581786245829608806e-01 -4.059774994283162464e+00 1.718041598769002531e+00 -3.596093834754263696e-01 -7.356914939363960571e+00 -1.190809090325949882e+01
2.946239838624024610e-01 2.251322840360048608e-02 7.100041437831967617e-01 2.987706059814299486e+00 9.556805398965327880e-01 -4.368361068557426563e+00 1.901317004558773283e+00 -7.532316624332811017e-01 -1.973635004744526711e+01 -2.428752601134080535e+01
3.164234071224424905e-01 2.244005224081705926e-02 7.039952717727392395e-01 2.963084127460777761e+00 9.624281631928509606e-01 -6.742011977181172178e+00 1.925602905083802163e+00 -7.854658086687704710e-01 -2.085436389392287637e+01 -2.540553985781841817e+01
3.151397556290757573e-01 2.240693957565326189e-02 6.756147854642204909e-01 3.112233937686375906e+00 9.631411432249802340e-01 -9.849442114335625220e+00 1.859361958621663646e+00 -6.142031115978818789e-01 -1.986683729484445493e+01 -2.441801325873999318e+01
2.996128260319758652e-01 2.223485378173796836e-02 6.820427867487213192e-01 3.108050860092119727e+00 9.613174494864766828e-01 -4.896313653137342570e+00 1.766094350441843819e+00 -5.302077799271875946e-01 -1.855888290231490245e+01 -2.311005886621043715e+01
3.182184595046931852e-01 2.230971280331545473e-02 6.899854686858113428e-01 3.027341446258232871e+00 9.628002188444599874e-01 -7.622479411139122973e+00 1.848678204003977976e+00 -6.684377039503175411e-01 -2.103935966965252291e+01 -2.559053563354806116e+01
3.206911243451144866e-01 2.142421945823636681e-02 6.940921813621632186e-01 2.963267824211786028e+00 9.625180899014195157e-01 -9.139686422726763126e+00 1.779864641579239848e+00 -4.546919924676506852e-01 -2.108009136166044684e+01 -2.482797508471590930e+01
3.108976974872085242e-01 2.240890104992118367e-02 6.881042129054748546e-01 3.078824264795133825e+00 9.597115611071492802e-01 -6.845614361080905930e+00 1.761619921626822682e+00 -4.178155011101063465e-01 -1.603314909569284552e+01 -1.978103281874831154e+01
2.991625975193226150e-01 2.180918340511210987e-02 6.799654757834123764e-01 3.157076305415300155e+00 9.615787563427367068e-01 -5.220063118159822935e+00 1.865553280646114143e+00 -5.541528823455577069e-01 -1.459824475331593518e+01 -1.834612847637140121e+01
3.145896809801963512e-01 2.237970706051234035e-02 7.137904186982394483e-01 2.929144866133602587e+00 9.592162315592923649e-01 -6.625344865960631324e+00 1.826396847012549784e+00 -6.135568141203844306e-01 -1.697290003342477505e+01 -2.072078375648024107e+01
3.202507125268662103e-01 2.298714566829314007e-02 6.521076882270905317e-01 3.184110299782375808e+00 9.645581543902119748e-01 -5.715849260251221864e+00 1.694554718281419348e+00 -3.677199234099903791e-01 -1.958770150877635885e+01 -2.333558523183182487e+01
3.048273679696232308e-01 2.295612773336147897e-02 7.008346520566548499e-01 3.071908632820475216e+00 9.587765366241001175e-01 -5.564258752343706149e+00 1.887513592685267527e+00 -6.579898302113624808e-01 -1.491659013310745863e+01 -1.866447385616292820e+01
3.228861782960185112e-01 2.185380436862828860e-02 6.996146178714288677e-01 2.930140086821817480e+00 9.614959123733274327e-01 -8.096627558986590145e+00 1.835311433611053200e+00 -6.350383564066897080e-01 -1.821657298613642340e+01 -2.196445670919188586e+01
3.342579936962201126e-01 2.207801604059714262e-02 6.987906489758430872e-01 2.837156405928502156e+00 9.598679298851190422e-01 -9.194575472460472909e+00 1.767924231943242885e+00 -4.239127202006942596e-01 -1.501588317121389693e+01 -1.876376689426935940e+01
3.148262954149632087e-01 2.254726521927988975e-02 7.077843555248398699e-01 2.940189293150651473e+00 9.621984403632087846e-01 -5.241146105843107250e+00 1.814959349485186113e+00 -6.634496358724053522e-01 -1.790185818728111755e+01 -2.164974191033658357e+01
3.130485979861134527e-01 2.264898699439959334e-02 7.070738650870247444e-01 2.887617408219209203e+00 9.603609366581479234e-01 -4.790073284103014473e+00 1.665162282437021357e+00 -1.755884919207000294e-01 -1.523254462985499558e+01 -1.898042835291046515e+01
2.977874298669438424e-01 2.282669724577657960e-02 6.856111831969453618e-01 3.175281366978812692e+00 9.675265503343438711e-01 -5.424902626951123352e+00 1.708573351366539539e+00 -3.018838188082977325e-01 -1.673323235302236967e+01 -2.048111607607783213e+01
