# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 20
#         #   - cut in l_max (WL): [3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]
#         #   - cut in l_max (GC, XC): [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: HMcode (0)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: no baryons (0)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31966
#             #       - Omega_b: 0.04971747
#             #       - h: 0.6688
#             #       - log10As: 3.04070563
#             #       - ns: 0.9626
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.562362
#             #       - b1_2: 1.732963
#             #       - b1_3: 1.913252
#             #       - b1_4: 2.100644
#             #       - b1_5: 2.29321
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.0222382981843968
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31966
#             #       - Omega_c: 0.26994253
#             #       - fb: 0.15553234686854783
#             #       - As: 2.0919999807604575e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: mu-Sigma: ReACT (4)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: no photo-z error (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.28,0.36]
#            #       - Ombh2: N(0.0222383,0.00038)
#            #       - h: [0.61,0.73]
#            #       - log10As: [2.833213,3.218875]
#            #       - ns: N(0.9626,0.004)
#            #       - mu0: [-1.5,1.5]
#            #       - sigma0: 0.0
#            #       - q1: [-2.0,2.0]
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - gamma0: 0.8
#            #       - gamma1: 0.0
#            #       - q1_gamma: 0.0
#            #       - log10Omega_rc: -0.60205999132
#            #       - log10f_R0: -5.0
#            #       - a1_IA: [0.0,12.1]
#            #       - eta1_IA: [-7.0,6.17]
#            #       - beta_IA: 0.0
#            #       - b1_1: 1.562362
#            #       - b1_2: 1.732963
#            #       - b1_3: 1.913252
#            #       - b1_4: 2.100644
#            #       - b1_5: 2.29321
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          mu0          q1          a1_IA          eta1_IA        log_w   log_l
3.155294188089318164e-01 2.321646374050553505e-02 7.116179345350814867e-01 3.009455512288186974e+00 9.582433914733727853e-01 -5.180876742421598458e-01 -1.949118541040516295e+00 5.989887912611949083e+00 -5.034967202358103577e+00 -6.104810533330720318e+03 -6.118632696473164287e+03
3.138461481127760577e-01 2.259542024307023902e-02 7.281317885143396840e-01 2.880819750828773174e+00 9.590747186433790095e-01 -6.856160947060713218e-01 1.082984789838663531e-01 2.675264316678218179e+00 5.731831020206792360e-01 -1.044075862888642041e+04 -1.045458079202886438e+04
3.335143426830794455e-01 2.259719730940642698e-02 6.212921025876940728e-01 3.007653576000669293e+00 9.594904243877900862e-01 -3.286332353403409456e-01 -5.814592073048667764e-01 5.564707453382700120e-01 -3.675114888667774693e+00 -8.223896600395519272e+03 -8.237718763537963241e+03
3.290005508751122076e-01 2.249122153636814656e-02 6.672921458496396951e-01 2.969179968776892942e+00 9.618450674150654800e-01 1.113808119637829108e-01 1.227258200954057799e-01 1.256114705704782231e-01 -2.714407326495838824e+00 -7.720659100142708667e+03 -7.734481263285152636e+03
3.302859943176130741e-01 2.228663150808657054e-02 6.527330959825557999e-01 2.946622168751900528e+00 9.650395646768726854e-01 2.345070979410781575e-01 -1.520796633104309681e+00 1.337755076248278829e+00 1.882124361700936888e+00 -8.504033765155578294e+03 -8.517855928298022263e+03
3.196431970002571732e-01 2.194679068902053928e-02 7.173633029404664629e-01 2.934733682354334405e+00 9.670684389668767755e-01 1.302275686528262533e-01 2.842661830876180851e-01 6.126444174701478396e+00 -5.352677051851194356e+00 -9.900500203794068511e+03 -9.914322366936512481e+03
3.137788009516290777e-01 2.239967225849546356e-02 6.370622884239945938e-01 2.924776009305253499e+00 9.610853364616122052e-01 4.903258723121135532e-01 1.332953131467433217e+00 5.356360829178499650e+00 -6.048007021720501974e+00 -8.259603803356696517e+03 -8.273425966499140486e+03
2.853012592343842635e-01 2.209151260957423202e-02 6.950877353103713796e-01 2.924528157123580829e+00 9.640537361216028334e-01 1.497175407831561333e-01 1.748132286591247198e+00 8.160936503527207009e+00 -5.003425579771580090e+00 -8.682951638225222268e+03 -8.696773801367666238e+03
3.417239996656484258e-01 2.231431267418317044e-02 6.359658921532820308e-01 3.159930470583790285e+00 9.616563302977789718e-01 -2.809388003173474146e-01 6.140628141611523816e-01 8.562780618706936409e+00 -6.477732070434521816e+00 -5.519330145596168222e+03 -5.533152308738612192e+03
2.901984905356568278e-01 2.190617914575981179e-02 6.950178395374123630e-01 3.008581033961554407e+00 9.664607179161767148e-01 -6.482993467009263711e-01 1.490955606874527550e+00 4.426199413719609232e+00 -5.109811905171792290e+00 -7.705641708746888071e+03 -7.719463871889332040e+03
3.178651921336128061e-01 2.146570846388996812e-02 6.614003892975232057e-01 3.086740296646606652e+00 9.670623684566903577e-01 9.209210109300580704e-01 1.496329960431765027e+00 1.876973088766355602e+00 -1.133676546565294707e+00 -6.678496217374648950e+03 -6.692318380517092919e+03
3.057595909321084160e-01 2.264597117239037019e-02 6.810265077800278233e-01 2.939824277977132638e+00 9.630246938496208609e-01 -1.791837273358420912e-01 1.957137421735946514e+00 7.635356507642291346e-01 1.136171272109169905e-01 -5.583043592998848908e+03 -5.596865756141292877e+03
3.060676824366491688e-01 2.204575995999773219e-02 6.344560949426201191e-01 3.058149923772896184e+00 9.638136051873122945e-01 6.297034090879023438e-01 8.692225838423413009e-01 8.623306645189833253e-01 -6.103032383579235720e+00 -7.648399326701087375e+03 -7.662221489843531344e+03
3.220246404573550159e-01 2.180045989765938552e-02 7.032551373252710070e-01 2.947953936028345101e+00 9.636814227893023554e-01 5.370248328440463403e-01 1.051454063276333617e+00 1.104349914421125789e-01 2.365638016300541935e+00 -2.250958281367387463e+04 -2.252340497681632041e+04
3.389660351689622320e-01 2.157541272405194555e-02 6.490898835557864510e-01 3.004664541198403427e+00 9.653110173134989980e-01 -6.997590253078869171e-01 1.148577677175799394e-01 3.367295482391335915e-01 -3.682023301030809659e+00 -7.290678896038484709e+03 -7.304501059180928678e+03
3.379048353793329129e-01 2.236955709100498652e-02 6.328201291062776068e-01 3.012447625237488769e+00 9.561986884168827139e-01 4.591322468175884630e-01 -1.368731703005169553e+00 7.449016744040119598e+00 -4.737509432490370820e+00 -5.015288130600141812e+03 -5.029110293742585782e+03
3.484578360311201828e-01 2.248398110563780417e-02 6.440138490801309290e-01 2.968136943263701255e+00 9.629750588492158592e-01 -8.828529106529923176e-01 -1.003076178263325513e+00 4.291364165407018372e-01 3.959307322385905437e-01 -4.255567555261425696e+03 -4.269389718403869665e+03
3.513880831049525644e-01 2.176695989139454737e-02 6.172244386773274583e-01 2.957855044694010171e+00 9.688553413088631938e-01 -8.675503469957048797e-01 1.391349362714382920e+00 7.036968113860276652e+00 -6.652665263103654247e+00 -9.423280440350141362e+03 -9.437102603492585331e+03
2.866668655738031646e-01 2.237223835918424053e-02 6.936898244779690081e-01 3.026488134128133112e+00 9.572289549959386301e-01 -4.732951135326390890e-02 -1.866093329537155121e+00 4.462741724083500117e+00 -3.362689089095698858e+00 -4.189986667562626280e+03 -4.203808830705070250e+03
3.492480333606386989e-01 2.277344013061694331e-02 6.575659112952381147e-01 2.895733386875583015e+00 9.656493163367929622e-01 6.976559000620161655e-01 2.296251329879632763e-01 7.377974798104868448e+00 -5.167850582369147183e+00 -5.600614843667537571e+03 -5.614437006809981540e+03
2.887124470018536671e-01 2.191179010393010107e-02 7.014309256896148481e-01 2.940165491018050581e+00 9.596977321418990181e-01 -8.998855994225759547e-01 -1.943310418588028998e+00 2.526152649252292548e+00 -5.836231685288355564e+00 -5.845448901096320697e+03 -5.859271064238764666e+03
3.113457224335610118e-01 2.265839195976615886e-02 6.840424588712537002e-01 3.058121924663581126e+00 9.637749105802819738e-01 -4.525807963506907061e-01 -1.331671514372152476e+00 1.069033749011673606e+01 -5.782407601662503893e+00 -8.349156973636017938e+03 -8.362979136778461907e+03
2.807522180432310832e-01 2.274233327702558649e-02 7.225431780909635782e-01 3.193058694584142820e+00 9.638507865606760205e-01 4.379838119225465398e-02 -7.466250323875001094e-01 6.623898960145724324e+00 -3.817614562839417136e+00 -7.554369298981961947e+03 -7.568191462124405916e+03
2.883665215434715878e-01 2.250649950565384097e-02 6.917934971823467283e-01 2.918518010884946001e+00 9.663675142954821773e-01 2.090070580872005479e-02 1.305891003811591400e+00 6.116146360260950487e+00 -6.074882483883425444e+00 -7.844294539072207954e+03 -7.858116702214651923e+03
3.469285173128530686e-01 2.187881369529743464e-02 6.524794412622609840e-01 3.001955504922328988e+00 9.587823006261297909e-01 -2.258994587326135228e-01 1.026126091888261982e-01 7.724486999507809593e+00 -5.517322664060087867e+00 -6.037565406568160142e+03 -6.051387569710604112e+03
3.514660721542747224e-01 2.322695524830543576e-02 6.331432481916114963e-01 2.937115129656660439e+00 9.600107406284721367e-01 6.840142331743779280e-01 1.942029825921872010e+00 8.841414627309742258e+00 -5.492070833444635980e+00 -7.750702680150718152e+03 -7.764524843293162121e+03
3.457828926234640110e-01 2.207040009506309325e-02 7.094914848838241861e-01 2.845248219820961655e+00 9.538502506046582230e-01 -2.201751372365470250e-01 6.262166216477487168e-01 2.899760157256149551e+00 -1.085228968776780434e+00 -9.182290231601382402e+03 -9.196112394743826371e+03
3.001554116249970927e-01 2.253332660027838885e-02 6.775489555431981614e-01 3.165425385338948239e+00 9.619798878184141477e-01 -5.246383801806950853e-01 6.871259683927060102e-01 3.108356526195247826e-01 -4.262670637020567810e+00 -5.729714763216414212e+03 -5.743536926358858182e+03
3.268312071690672727e-01 2.255568591274578413e-02 6.535253986093220169e-01 3.138623100052693626e+00 9.595621502645935719e-01 -2.567255827516481403e-01 -1.968833030718943444e+00 7.188481810056035481e-01 -5.800100680087248328e+00 -8.983472424329072965e+03 -8.997294587471516934e+03
3.199713311395294690e-01 2.212596972877009863e-02 6.578085581668904336e-01 2.927859525313120326e+00 9.623172311629035747e-01 5.437278300208436832e-01 -9.061378026783195594e-01 1.333918168801668136e+00 -6.589123389320385549e+00 -5.743299207635706807e+03 -5.757121370778150776e+03
3.334242175258781415e-01 2.239453156971189796e-02 6.433483898417202695e-01 2.939752842276996070e+00 9.574460082099768288e-01 7.693401573049625242e-01 -9.442474014492527878e-01 2.951184100560435564e+00 -6.804749826227809884e+00 -3.677223964475361754e+03 -3.691046127617806178e+03
3.378096369947662936e-01 2.152024646373867922e-02 6.491442744883197946e-01 3.102392584015956523e+00 9.611001013653219793e-01 1.680083074146394573e-01 -1.088538099742837328e+00 2.275605047185985441e+00 -6.683217169092352528e+00 -1.046269644693121336e+04 -1.047651861007365733e+04
2.926737049784181033e-01 2.181700001516043499e-02 6.458382981035799553e-01 3.135091065853930825e+00 9.589017200315869127e-01 -7.726373724806956389e-02 -1.974783479242489204e+00 2.868111284517788295e+00 -6.164041612397245906e+00 -8.211680736110320140e+03 -8.225502899252764109e+03
2.887436678069523754e-01 2.235462861731832979e-02 6.828331192296188679e-01 3.141138960220397180e+00 9.542931603532902596e-01 3.127860654826342124e-01 -1.347669758623053937e+00 2.985691174124535663e-01 -4.933270365328869644e+00 -5.730157885560332943e+03 -5.743980048702776912e+03
3.491080592241705416e-01 2.204643682841491564e-02 6.731975450930649529e-01 2.956002736473060555e+00 9.612896071642108575e-01 9.329227228721759246e-02 -3.940046431863408749e-01 2.968389198857756206e+00 -1.017280045864668914e+00 -8.857658979941979851e+03 -8.871481143084423820e+03
2.854811996409903907e-01 2.253973773257849852e-02 6.669776314920012883e-01 3.145562391630105648e+00 9.642852003771036351e-01 -5.522374507167032709e-01 -4.290146044008609216e-01 2.223574009088059300e-01 -2.092925997277628625e+00 -8.443115059706953616e+03 -8.456937222849397585e+03
3.013748975825646381e-01 2.205635992197107348e-02 7.121678410959187966e-01 3.181621745828142611e+00 9.652302635958212029e-01 -9.714110061449690026e-01 1.001417254286892877e+00 4.800839664410868401e+00 -6.384346437685626263e+00 -1.629057739168977605e+03 -1.642879902311421802e+03
3.238642614943401110e-01 2.273663700811076951e-02 6.511688672950221024e-01 3.176980421797560794e+00 9.656141571367348186e-01 6.867388865456316438e-01 1.094223936619679094e+00 1.040580991965245117e+00 1.359128738645479118e+00 -5.799536294946215094e+03 -5.813358458088659063e+03
3.145778738157349319e-01 2.211734723186500190e-02 6.636462741646349528e-01 3.203059776705579065e+00 9.578825643402483214e-01 -2.759746874002892980e-01 1.147113611366144426e+00 2.605486918032834387e-01 1.429854757467206028e+00 -5.404542198303659461e+03 -5.418364361446103430e+03
3.086926981135529879e-01 2.245976527011413204e-02 6.628719399421756364e-01 2.971011455413860247e+00 9.582924092620012102e-01 3.264175830091353703e-01 -1.388112789771606348e+00 1.918412882451590473e+00 -4.851840061246626590e+00 -5.709026254773924848e+03 -5.722848417916368817e+03
3.317606420911361487e-01 2.191357587551248307e-02 6.879880403914209186e-01 2.925484007155541022e+00 9.675614919404199599e-01 7.341607929548898959e-01 -4.664205251561748256e-01 9.286440984613818728e+00 -6.956098548532267500e+00 -8.453303119654701732e+03 -8.467125282797145701e+03
3.178851360995993414e-01 2.238880897228311129e-02 7.038958434582256452e-01 2.930439964317966606e+00 9.577942554064418079e-01 -9.317688642577788283e-01 -4.311610952228801530e-01 7.673859140528000999e-01 -2.627100188322680552e+00 -5.749888887073416299e+03 -5.763711050215860269e+03
3.312657887818001856e-01 2.223037764850816292e-02 6.663928063182213979e-01 3.049448701354338986e+00 9.558773954153765295e-01 3.929063433291513086e-02 9.509268704122177951e-01 1.930625360502550958e+00 -3.926690327504355871e+00 -5.740332207650123564e+03 -5.754154370792567533e+03
3.559288173976777880e-01 2.171787274454712452e-02 6.377003881386138495e-01 2.963328023386986754e+00 9.634969618532899238e-01 -1.243023243636991459e-01 3.689852404097440086e-01 1.994208590460385455e+00 -6.163047174838083286e+00 -5.664732735599871376e+03 -5.678554898742315345e+03
3.153149562550888185e-01 2.252285254435087286e-02 7.041033758311328050e-01 2.909336665008237510e+00 9.602877894501337108e-01 9.451006945313973340e-01 -1.828709286776438514e+00 5.167874636036828839e+00 -3.055170345037084623e+00 -4.761431913593592071e+03 -4.775254076736036041e+03
3.280124172578476327e-01 2.207040818962960338e-02 6.896738502116556147e-01 3.054125164824355032e+00 9.539338381541893064e-01 -2.957569372673862773e-01 1.873634212410688615e+00 5.417522943248000544e+00 -6.647191675136241429e+00 -7.168834830406141919e+03 -7.182656993548585888e+03
3.354381656568984904e-01 2.191795048091954232e-02 6.199555466248779512e-01 3.108807325308504232e+00 9.598540440842791011e-01 -3.751934310473998835e-01 1.712974440523563402e+00 3.052781360354143825e+00 -1.124405927101445712e+00 -5.023073949527115474e+03 -5.036896112669559443e+03
2.926577560485342233e-01 2.198589502533609963e-02 6.889910010748683256e-01 2.922979458522003693e+00 9.639751298834551285e-01 -3.972605439691843099e-01 -1.360200811030486623e+00 1.759974309557932548e+00 -2.422775575525258240e+00 -6.855073079119752038e+03 -6.868895242262196007e+03
3.151315690851382301e-01 2.159581539891143251e-02 6.855008561282996959e-01 2.864772637684985579e+00 9.634112519838787803e-01 -1.919121963940815245e-01 -6.927620810880337210e-01 6.990798376626061739e+00 -3.375439699196728593e+00 -8.283916313509516840e+03 -8.297738476651960809e+03
3.483756589066922538e-01 2.170945921725232070e-02 6.571667971334312908e-01 3.066854685943447123e+00 9.663759418838641091e-01 -1.162898673539989325e-01 3.843060590875535532e-01 5.878647161302047452e-01 8.160045242887514760e-01 -1.326864879531578663e+04 -1.328247095845823060e+04
2.987148407124738947e-01 2.213858918533025133e-02 6.520528454366146809e-01 3.081728381979341513e+00 9.680457842857939088e-01 1.002086164214513797e+00 7.345611824229227871e-01 8.386934856064922172e+00 -6.834471693668438874e+00 -inf -inf
3.134523226819048713e-01 2.298140194954158277e-02 6.459138819540869436e-01 2.967170280005663852e+00 9.668337401273855436e-01 3.715143748042246674e-01 1.407038320268434450e+00 5.432935491758872359e+00 -6.655961499746109844e+00 -5.349809585274998426e+03 -5.363631748417442395e+03
3.074366833139173805e-01 2.198473536354333610e-02 6.928389366176894715e-01 3.022803552684784734e+00 9.662956143434949796e-01 6.761390873131940538e-01 -1.072278548788090813e+00 1.119668215528232835e+01 -6.623924464704241899e+00 -7.840421956305766798e+03 -7.854244119448210768e+03
2.987532650283091784e-01 2.170997539714064964e-02 6.938917957078497567e-01 2.861091530059499455e+00 9.590848076517490828e-01 9.680695306725080052e-01 7.101967023701396542e-01 7.419988234880669609e+00 -4.329427672479923217e+00 -6.237585517690605229e+03 -6.251407680833049199e+03
3.301115746627467651e-01 2.218406075637955124e-02 6.881543569383926640e-01 2.915299949801103185e+00 9.609150041758223182e-01 1.515476559200359397e-01 -3.352812806776830357e-01 1.537824168795915991e+00 -5.788861741029606378e+00 -7.428017179679405672e+03 -7.441839342821849641e+03
2.968479072556475806e-01 2.249873620897523824e-02 7.180049578001859167e-01 2.983583908877867952e+00 9.652431161890057121e-01 -1.497194307473626029e-01 -1.720670104486270446e+00 5.335706582135826714e+00 -2.376241577863767773e+00 -6.418532604829457341e+03 -6.432354767971901310e+03
3.034410585986915820e-01 2.201225045451006210e-02 6.824785121743521810e-01 2.975210120481349030e+00 9.568374024542956047e-01 -1.024121201791946323e+00 -3.543483759236827346e-01 5.560349899668016960e+00 -5.146482542558570294e+00 -inf -inf
3.096419812533700022e-01 2.212986256951008160e-02 6.562560199289249052e-01 3.213020991978077667e+00 9.673565068688182444e-01 4.139203137955393963e-01 -1.103459434854177967e+00 1.143766764994510049e-01 -1.542259220285266963e+00 -9.036225185444394810e+03 -9.050047348586838780e+03
3.086264634209072710e-01 2.220102848362934603e-02 6.849279355324666696e-01 2.976335432751487264e+00 9.636889785161459887e-01 -2.820991406294934833e-01 1.070111371172699499e+00 1.046477875759022780e+01 -5.601882772780550468e+00 -7.383859838647119432e+03 -7.397682001789563401e+03
3.104215485242305395e-01 2.211250002369475470e-02 7.008426178280131591e-01 3.030396895386941569e+00 9.527996984437231420e-01 -3.710274726304929604e-01 -1.950304066720996765e+00 7.487776074068044352e+00 -4.619217464716978583e+00 -6.653025093574700804e+03 -6.666847256717144774e+03
3.209810866514764549e-01 2.270348230879691218e-02 6.510711327776396162e-01 2.918526914087891111e+00 9.589492014817542209e-01 1.422410143680123973e-01 5.848535860040380285e-01 1.494909965317936240e-01 -5.700546759921500950e+00 -8.909810787803733547e+03 -8.923632950946177516e+03
2.825245010629433007e-01 2.236820246666638631e-02 7.100466725966766424e-01 2.920679852392957798e+00 9.645536700557544307e-01 1.947684037359647125e-01 -1.341030056014766991e-01 8.809746860273687252e-01 -6.730960041501805158e+00 -7.701723667472359011e+03 -7.715545830614802981e+03
3.491059586128028580e-01 2.249436640273151655e-02 6.978844005957403063e-01 2.871653118876108302e+00 9.649267102660019635e-01 -8.248156328896578682e-01 1.027915433308018045e+00 5.096902527827642970e+00 -2.942601082481766106e+00 -4.428970215163401917e+03 -4.442792378305845887e+03
2.890963325803358464e-01 2.189053622426923029e-02 6.544163840031186341e-01 3.131945647879013528e+00 9.713139347610320051e-01 7.072139879006513752e-01 9.388781002585488977e-01 1.197690502477753682e+01 -6.477514298141563209e+00 -8.065480742763956187e+03 -8.079302905906400156e+03
3.392260255253933265e-01 2.242101186823568584e-02 6.833161319977477666e-01 2.964205919726831784e+00 9.690771809840583728e-01 -7.732948631197089639e-02 4.579225036381591174e-01 1.383037500452304558e+00 3.724237452963361505e-01 -4.181203529445455388e+03 -4.195025692587899357e+03
3.323585904483712938e-01 2.241251430541069470e-02 6.408380462897637075e-01 3.048804279217263158e+00 9.652995266048484124e-01 9.785586746367553879e-01 3.476529897572837591e-01 3.252238206448532232e+00 -5.054110698122578071e+00 -2.063937592318239240e+03 -2.076976867198624404e+03
2.821362308652137774e-01 2.267259838344190884e-02 7.143824849051900738e-01 2.960663446780222419e+00 9.726874139186348911e-01 4.951115623466402216e-01 -1.959475116764014757e+00 3.767230070546053078e+00 -5.803740647998015589e+00 -3.182227918714318548e+03 -3.195267193594703713e+03
3.231652787255128167e-01 2.224860346401954028e-02 6.298895678724021341e-01 3.157617216595579812e+00 9.629720318021082193e-01 3.071205001791736944e-01 3.512562395686020800e-01 1.819319910063647239e+00 -5.924940440094625949e+00 -3.712671509428290392e+03 -3.725710784308675557e+03
3.016205980540762610e-01 2.236300131978025130e-02 6.609633654574763595e-01 3.069432333146546288e+00 9.653882026200217847e-01 6.165836132130309011e-01 -1.224457169521553368e-01 2.317123014921095070e+00 -3.341229107461404002e+00 -2.910619991741825743e+03 -2.923659266622210907e+03
3.117053261443529788e-01 2.289556772772638818e-02 7.040890513078625901e-01 2.969932226099078587e+00 9.624911859236113809e-01 3.133849544481424054e-01 1.645371537117208405e-01 1.182774423453196500e+00 -3.136625046310881793e+00 -5.017675868500512479e+03 -5.030715143380897644e+03
3.037680063825575760e-01 2.174729397323727983e-02 7.183510569903893694e-01 2.835889188107372672e+00 9.662868466707054127e-01 1.185473220040240250e+00 -1.606721698473127180e+00 2.645226503341555180e+00 -3.651890706577046952e+00 -inf -inf
3.494969114989375791e-01 2.153005878679945667e-02 6.480629198188720963e-01 2.994671967533779622e+00 9.624219964610375433e-01 5.343208676758948172e-02 -1.547103390909849274e+00 7.926143680271364733e-01 4.735332548518202955e-01 -3.679010652446510903e+03 -3.692049927326896068e+03
3.101408371131084141e-01 2.207272964602776180e-02 7.249976060771344821e-01 2.866024739432873947e+00 9.633906590216524402e-01 6.783980624076502153e-02 -1.176138023990107584e-01 6.004968271474475650e+00 -4.102838675988360606e+00 -3.688835062878040389e+03 -3.701874337758425554e+03
2.883325794251492269e-01 2.201568526244456966e-02 7.210187648792851789e-01 3.063303734098443698e+00 9.629353074472011276e-01 1.654862461686013031e-01 -7.866861084877703192e-01 4.955072987311696764e+00 -2.932788937519176464e+00 -3.479778478031320901e+03 -3.492817752911706066e+03
2.911790904171421279e-01 2.234649195759313284e-02 7.174328747306391030e-01 2.867681912109961484e+00 9.667954900019725129e-01 1.010630321655303199e+00 -7.405849461156490676e-01 4.628134639641145576e+00 -5.622922653799106385e+00 -inf -inf
2.874988001923465264e-01 2.212550530821442291e-02 7.231168398358391869e-01 3.071213858822949838e+00 9.679168846903420942e-01 3.349743517094809775e-01 1.195062045921893024e-01 3.248707007944485969e+00 -4.654778157249978676e+00 -2.998973395443052141e+03 -3.012012670323437305e+03
3.194574059337170757e-01 2.219378577199067684e-02 6.982199357866490930e-01 2.843966441777276088e+00 9.580604296305594847e-01 1.366101713359775260e-01 1.841676924504684898e-01 9.346205847714523784e+00 -6.718908008727730419e+00 -2.796902263139165370e+03 -2.809941538019550535e+03
2.926454516056816724e-01 2.215262847973233085e-02 7.107401207258672304e-01 3.027436173201122571e+00 9.710005951340104913e-01 8.565521385233076934e-01 -2.009378990850905211e-01 7.698593625394769546e+00 -6.281628407617818155e+00 -2.417998561023626735e+03 -2.431037835904011899e+03
2.884544759456457719e-01 2.233362400815330079e-02 6.770751736916877928e-01 3.147049525880436960e+00 9.595777350708339926e-01 6.428634938309358837e-01 -1.670593956924975032e+00 2.805489245753916894e+00 -5.723755601433789586e+00 -2.629560685640075008e+03 -2.642599960520460172e+03
3.308512296618919546e-01 2.169161574265984771e-02 6.132681320207177267e-01 3.094134663304026756e+00 9.676113066535000362e-01 1.007102600766427880e+00 1.928853893883720527e+00 1.720937185395397195e+00 -3.414307561564665416e+00 -inf -inf
3.018364371081496134e-01 2.209092745214787448e-02 7.227849078077750455e-01 2.922411918931697272e+00 9.660164727401276963e-01 -9.051926741956317635e-01 -1.412976982113815616e+00 7.455140124342182872e+00 -6.570980860452858785e+00 -1.925816703933974395e+03 -1.938855978814359332e+03
3.022908060197571078e-01 2.234322661015391079e-02 7.153161056721122346e-01 2.859721416744331890e+00 9.685128053266954806e-01 -1.686812166200213348e-02 -1.664076123524141693e+00 1.292294541514540374e+00 -5.934285912676425134e+00 -4.349445047899715973e+03 -4.362484322780101138e+03
3.142924206510242513e-01 2.252396714064214961e-02 6.606993829171744492e-01 3.135659679208520512e+00 9.662458821207704496e-01 -8.178146531409085096e-01 -5.295806934736111415e-01 2.877890650016096341e+00 -5.790012435533188118e+00 -2.652733287551192461e+03 -2.665772562431577626e+03
3.129716211173326212e-01 2.205144129265678918e-02 6.221605498030681192e-01 3.187246427156412487e+00 9.663022157118317246e-01 2.379124089423534372e-02 -1.404128159299518508e+00 4.091630806407962950e+00 -6.468318533622633204e+00 -3.996836943359739053e+03 -4.009876218240124217e+03
2.868051046509844659e-01 2.198531228508523658e-02 7.152640738685407396e-01 3.171526699558742557e+00 9.593671262939749145e-01 3.117564823494323178e-02 -1.683538210014705605e+00 1.373888225063750523e+00 1.510172980542577648e+00 -4.532207395353218999e+03 -4.545246670233604164e+03
2.983824309936499719e-01 2.191755731411300021e-02 7.072588481616982614e-01 2.843073634681115180e+00 9.667572927313736741e-01 3.952802849149894548e-01 -2.897926247045323755e-01 7.097380021028961039e+00 -5.009558354220963849e+00 -4.177899604273879049e+03 -4.190938879154264214e+03
3.424660742223615273e-01 2.220250560602621270e-02 6.358875869962620220e-01 2.899928769501080250e+00 9.574243882359768643e-01 7.695800255833336045e-01 1.880081897538854463e-01 6.661070758603069741e+00 -5.242163393770634450e+00 -3.236627295784639500e+03 -3.249666570665024665e+03
3.017477005622589137e-01 2.227690295983854318e-02 6.594801931172308285e-01 3.142802768545047698e+00 9.685224342001514941e-01 -3.804953046337755662e-01 5.015330035706697664e-01 1.413309129133647035e+00 -1.265987004423537066e+00 -2.526457760980283638e+03 -2.539497035860668802e+03
3.231884035782342512e-01 2.190591767528433237e-02 7.121974792188234815e-01 2.838413963472788737e+00 9.667178271568899195e-01 -5.969193876440643809e-01 -1.611000947715920173e+00 5.983492147394898986e+00 -4.790147546917117971e+00 -3.007044679966889817e+03 -3.020083954847274981e+03
3.415894206079807538e-01 2.242623701002136039e-02 6.813102822596752706e-01 2.896088883890889143e+00 9.616554192470886386e-01 -6.577399276550810470e-01 1.476234613209100210e+00 2.846548057667207754e+00 -5.769874898006536412e+00 -1.974856001905792937e+03 -1.987895276786177874e+03
3.222590505528948324e-01 2.212227136425597152e-02 6.596493438320305547e-01 2.921208439266273604e+00 9.621756237044263305e-01 -4.946177404231919539e-01 -8.459795469965363246e-01 2.451837864497485420e+00 -1.326939356214355215e+00 -3.398983940116695976e+03 -3.412023214997081141e+03
