# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 20
#         #   - cut in l_max (WL): [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0]
#         #   - cut in l_max (GC, XC): [136.0, 136.0, 136.0, 136.0, 136.0, 176.0, 176.0, 176.0, 176.0, 204.0, 204.0, 204.0, 222.0, 222.0, 233.0]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: nDGPemu (8)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: no baryons (0)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31966
#             #       - Omega_b: 0.04971747
#             #       - h: 0.6688
#             #       - log10As: 3.04070563
#             #       - ns: 0.9626
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10f_R0: -5.0
#             #       - log10Omega_rc: -0.60205999132
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.0222382981843968
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31966
#             #       - Omega_c: 0.26994253
#             #       - fb: 0.15553234686854783
#             #       - As: 2.0919999807604575e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: mu-Sigma: ReACT (4)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: no photo-z error (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.28,0.36]
#            #       - Ombh2: N(0.0222383,0.00038)
#            #       - h: [0.61,0.73]
#            #       - log10As: [2.833213,3.218875]
#            #       - ns: N(0.9626,0.004)
#            #       - mu0: 0.0
#            #       - sigma0: 0.0
#            #       - q1: 0.0
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - gamma0: 0.8
#            #       - gamma1: 0.0
#            #       - q1_gamma: 0.0
#            #       - log10Omega_rc: -0.60205999132
#            #       - log10f_R0: [-10.0,-3.0]
#            #       - a1_IA: [0.0,12.1]
#            #       - eta1_IA: [-7.0,6.17]
#            #       - beta_IA: 0.0
#            #       - b1_1: 1.562362
#            #       - b1_2: 1.732963
#            #       - b1_3: 1.913252
#            #       - b1_4: 2.100644
#            #       - b1_5: 2.29321
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          log10f_R0          a1_IA          eta1_IA        log_w   log_l
3.426382795647209267e-01 2.265238877563419476e-02 6.677111015439100017e-01 2.985862804067874521e+00 9.663186871483131490e-01 -5.313478774405914429e+00 1.713639103132168051e+00 -4.052439565518426434e-01 -9.245981794577755153e+00 -7.668363850660259828e+00
3.335592729712242854e-01 2.182135516796753633e-02 6.456461536995877770e-01 3.164859662652461658e+00 9.632253421350795985e-01 -5.175436065341876279e+00 1.740710653636323713e+00 -4.678687344677197046e-01 -8.530473334484256043e+00 -6.952855390566761606e+00
3.386972193483908655e-01 2.153145950601106223e-02 6.172026093143823111e-01 3.215039783207674251e+00 9.613540954895766211e-01 -6.817384891948519154e+00 1.638349945646075279e+00 -3.308459178304525850e-01 -9.514385883938572874e+00 -7.936767940021078438e+00
3.439919692506648308e-01 2.236079623056731053e-02 6.250830063366745737e-01 3.154309298623592994e+00 9.566853784483947409e-01 -6.651897078506843641e+00 1.699400127504466784e+00 -4.073096508910936109e-01 -8.063080581543736969e+00 -6.485462637626243421e+00
3.264378734419258743e-01 2.185000630798697441e-02 6.422668948019364388e-01 3.188697057845045091e+00 9.667834191881379269e-01 -6.883768229973883379e+00 1.646807624674659243e+00 -2.663059979803330535e-01 -8.807246880617277895e+00 -7.229628936699784347e+00
3.372216317072786462e-01 2.230809580594894995e-02 6.466900247469540286e-01 3.110646515199786410e+00 9.633948969331501688e-01 -4.881318242356068815e+00 1.645929789871032778e+00 -3.278520212255013888e-01 -9.740961070876714700e+00 -8.163343126959219376e+00
3.426600063356070591e-01 2.190297510680629112e-02 6.208330517139589722e-01 3.184894746237213692e+00 9.648481792324233863e-01 -6.879247397531091046e+00 1.746843313279474730e+00 -5.460141339736015453e-01 -8.418351321168877632e+00 -6.840733377251382308e+00
3.328083079703595404e-01 2.273832187885101858e-02 6.400855921979190510e-01 3.153713985456397140e+00 9.577474602621389721e-01 -6.618535668822949525e+00 1.800269311323722699e+00 -6.230357356595863649e-01 -9.119116918805179495e+00 -7.541498974887683282e+00
3.284528756283703887e-01 2.191471564492193311e-02 6.515633636018267616e-01 3.133864035106500801e+00 9.648962975646393492e-01 -4.544461184941830822e+00 1.753305669291852054e+00 -3.930540616825304312e-01 -8.227112740682720471e+00 -6.649494796765223370e+00
3.380642413673409230e-01 2.209517210928535480e-02 6.541731970465055612e-01 3.093605957466108336e+00 9.625129351879000428e-01 -5.435558698215492868e+00 1.755882825060298469e+00 -4.552618625446891443e-01 -7.771256524378902242e+00 -6.193638580461406917e+00
3.298080576718329104e-01 2.208140049550829861e-02 6.285125877737126610e-01 3.194824037576892373e+00 9.566800296429751604e-01 -6.348932406767610281e+00 1.705445181750647965e+00 -4.585894618787298427e-01 -9.785525849408301724e+00 -8.207907905490806399e+00
3.403752738148039247e-01 2.259440441178798761e-02 6.271045108369012189e-01 3.179886460862678899e+00 9.591951405872496395e-01 -6.724027698366180417e+00 1.787511938302217329e+00 -5.337748070278882651e-01 -9.605254907381478802e+00 -8.027636963463985253e+00
3.262401416644196139e-01 2.192441575433019471e-02 6.477996987896889047e-01 3.173064268483117623e+00 9.588021701956546128e-01 -6.899484371879895050e+00 1.821858906272161294e+00 -6.412705920722352460e-01 -8.759465992352780006e+00 -7.181848048435285570e+00
3.253450911477800966e-01 2.155631059653642656e-02 6.480697750098531884e-01 3.175355725101199678e+00 9.589731975626125671e-01 -4.954821987462417532e+00 1.771324913984701377e+00 -5.676169745654267018e-01 -8.088800878292353502e+00 -6.511182934374859954e+00
3.318484028788037388e-01 2.243254001034919801e-02 6.284750634690761117e-01 3.169010317159131063e+00 9.598650807459574441e-01 -6.895708521046562289e+00 1.692801072095800885e+00 -3.450481502518938370e-01 -9.160457854668685229e+00 -7.582839910751189905e+00
3.392903676196599161e-01 2.190812418771839395e-02 6.511950039326573902e-01 3.087983763085023980e+00 9.639753934370163257e-01 -5.385085546450439686e+00 1.814687618716243511e+00 -6.260115339239771259e-01 -8.583385189232860313e+00 -7.005767245315364988e+00
3.341748988985202562e-01 2.171392185648216011e-02 6.448118887466016691e-01 3.149817673087926817e+00 9.587780450714077363e-01 -4.554633145711185271e+00 1.722947650665999086e+00 -4.478429808611030793e-01 -7.765325861070582647e+00 -6.187707917153087323e+00
3.291762482035951454e-01 2.163599805047127997e-02 6.581727346463510653e-01 3.129344454389231256e+00 9.676207203072669794e-01 -5.392398120706223708e+00 1.692513933954324035e+00 -3.480836348905187450e-01 -1.130124616303630702e+01 -9.723628219118811700e+00
3.294554125927418031e-01 2.205941694802115299e-02 6.718455135905214703e-01 3.032677769348374408e+00 9.586091870261220782e-01 -4.928658561442260222e+00 1.758269502365439108e+00 -5.063893182098242463e-01 -9.610935630848835842e+00 -8.033317686931340518e+00
3.232576278280016036e-01 2.203679289977911182e-02 6.470363886276830900e-01 3.218659370208196258e+00 9.638577729933259786e-01 -6.673132865203921682e+00 1.747934079945304253e+00 -4.646681676417498963e-01 -9.256706205240647023e+00 -7.679088261323152587e+00
3.399652548510638805e-01 2.225832518286798359e-02 6.460840766415907321e-01 3.047712108491468452e+00 9.564567299776036702e-01 -6.863415663737709949e+00 1.743996010415200804e+00 -4.472664560953267809e-01 -9.603349492411311417e+00 -8.025731548493817868e+00
3.294510473820680962e-01 2.162954089166852292e-02 6.578793403062785927e-01 3.107926217092192189e+00 9.588439676203830420e-01 -6.831775839475299428e+00 1.733036415903724370e+00 -5.092983899342655718e-01 -9.133918114384353970e+00 -7.556300170466859534e+00
3.306802408588514486e-01 2.204301682792462677e-02 6.622586839784518897e-01 3.085229016715751005e+00 9.648045359920386366e-01 -5.159332135529385077e+00 1.672870969499952176e+00 -2.792339087433228784e-01 -8.116833243221183380e+00 -6.539215299303688944e+00
3.325906113957996513e-01 2.212086951942525068e-02 6.506945032166403520e-01 3.116074175361376764e+00 9.639714994407614368e-01 -5.164363552188445894e+00 1.770941843903119928e+00 -4.242635520184432352e-01 -8.875666904182743622e+00 -7.298048960265249185e+00
3.265879005140673863e-01 2.167243989868108955e-02 6.577322349919522138e-01 3.117861394225235561e+00 9.568648382705904343e-01 -6.392405767059184285e+00 1.708206906892527410e+00 -4.316661230027811769e-01 -9.285957914721127082e+00 -7.708339970803632646e+00
3.318403281396236082e-01 2.238425309505886682e-02 6.435957663540802232e-01 3.209657763414567988e+00 9.631511469626042876e-01 -5.570709091676675051e+00 1.679275833334954671e+00 -3.642516171774436984e-01 -8.366692817753246914e+00 -6.789074873835752477e+00
3.314244709108462583e-01 2.239414180565245382e-02 6.418867164958542704e-01 3.164045824616120495e+00 9.623209029118724445e-01 -5.091835646838950069e+00 1.674819056443854315e+00 -3.371724822990653792e-01 -8.888016011615416545e+00 -7.310398067697921221e+00
3.314485878471017943e-01 2.251145437583486689e-02 6.249504314255561743e-01 3.215912301934214845e+00 9.668932250882782409e-01 -6.585566563452116107e+00 1.758245591571373279e+00 -5.438076139299470313e-01 -7.913741982303214684e+00 -6.336124038385720247e+00
3.382641714749978767e-01 2.278890559194696533e-02 6.337860904894527803e-01 3.160815214108632087e+00 9.556906859766949314e-01 -6.608662372645295768e+00 1.767193245038574334e+00 -5.935615304312609197e-01 -9.604091743073478682e+00 -8.026473799155983357e+00
3.278424815672202897e-01 2.295357472351374287e-02 6.565896391358120310e-01 3.167618173925874192e+00 9.603931134883948451e-01 -6.909639776372105580e+00 1.712068013129404820e+00 -4.399140418498559413e-01 -8.579727563536035717e+00 -7.002109619618539504e+00
3.274414960471688230e-01 2.285048164328610035e-02 6.537498586085365160e-01 3.174705790386117332e+00 9.600548675368223428e-01 -4.302479614694541432e+00 1.799468201496144060e+00 -5.103543085563151394e-01 -1.049512170486480400e+01 -8.917503760947308677e+00
3.285591845541581679e-01 2.261695404374354165e-02 6.433339234056065781e-01 3.172547405983051849e+00 9.652209489535370501e-01 -6.890060028500491818e+00 1.780393439708474856e+00 -5.844813731634097564e-01 -7.487210726357602653e+00 -5.909592782440108216e+00
3.312609210836183760e-01 2.208529683795134799e-02 6.689643361958169665e-01 3.092658117626300829e+00 9.647987084610660791e-01 -5.846016773060988214e+00 1.774252138461509309e+00 -5.574554019681805528e-01 -8.649613690544018851e+00 -7.071995746626522639e+00
3.357615839034073790e-01 2.211140709207381344e-02 6.631368502606372894e-01 3.040356667813238101e+00 9.643657104554348436e-01 -4.959768067111073542e+00 1.788325769462828729e+00 -4.914605431636394073e-01 -1.025343575283462982e+01 -8.675817808917134499e+00
3.299767723611800596e-01 2.183503129634018630e-02 6.571282921038875680e-01 3.127902353373591460e+00 9.569127836444025759e-01 -5.103066151062884970e+00 1.830960311844751054e+00 -6.013595338313502126e-01 -9.438650952113736281e+00 -7.861033008196241845e+00
3.392898714531559223e-01 2.193969131120003177e-02 6.156500176980708172e-01 3.217436339802111966e+00 9.618261231708220560e-01 -7.069837022401511462e+00 1.679932139691762361e+00 -3.497757096079920913e-01 -inf -inf
3.219116643036633585e-01 2.266400351223602297e-02 6.447157675518070397e-01 3.193075025168382375e+00 9.623390901372386175e-01 -6.722551191550133254e+00 1.687239111298346916e+00 -3.412166097003428433e-01 -8.926307080506823866e+00 -7.348689136589327653e+00
3.364398493334703755e-01 2.283413154717655116e-02 6.280611076245060653e-01 3.179191962213746780e+00 9.688484539114043947e-01 -7.080048786738704969e+00 1.669141690607958584e+00 -3.004334345576484822e-01 -inf -inf
3.366968350328146675e-01 2.246427277726743485e-02 6.277182578651517852e-01 3.178178590925869074e+00 9.654710142799384220e-01 -7.038160397134002544e+00 1.643515399290409684e+00 -2.497572507035981104e-01 -inf -inf
3.266700325783968295e-01 2.250939995131935253e-02 6.527136445426131584e-01 3.163686364952809527e+00 9.567529239971451771e-01 -6.644315753407857628e+00 1.801266701132182346e+00 -5.996525860605830260e-01 -8.053981781239329507e+00 -6.476363837321833294e+00
3.367908495568311955e-01 2.197530983324429837e-02 6.164209449844045841e-01 3.200455491235382421e+00 9.684390024973884570e-01 -6.971304387747673026e+00 1.779823664840012087e+00 -5.010897300249439468e-01 -1.058193239658207574e+01 -9.004314452664580415e+00
3.293764257366246784e-01 2.187801551020825477e-02 6.786305346912078207e-01 3.064464859078392500e+00 9.569455559136332834e-01 -5.743796075942075419e+00 1.680314050785067792e+00 -3.591128734277315715e-01 -1.005519022360061143e+01 -8.477572279683116108e+00
3.404801229024523868e-01 2.208004958699449904e-02 6.295722630988203061e-01 3.171390241055334958e+00 9.681750215966880013e-01 -6.614973268994196687e+00 1.749461902738272956e+00 -5.026648454870867866e-01 -7.855681374258359995e+00 -6.278063430340863782e+00
3.340418956241385517e-01 2.210724075695922122e-02 6.578958777113228518e-01 3.042551646954624989e+00 9.521401568787566383e-01 -6.694491507239469286e+00 1.732681917980136266e+00 -4.701305914774867034e-01 -7.897754799457146646e+00 -6.320136855539651322e+00
3.306269162654700833e-01 2.236474226922460090e-02 6.539913756040623971e-01 3.167499011640666495e+00 9.513225371369331551e-01 -5.466412353474975561e+00 1.748097160121022009e+00 -5.488567240847377349e-01 -9.806140727902466381e+00 -8.228522783984972833e+00
3.378710017863899018e-01 2.209118931063883476e-02 6.254814319640763509e-01 3.204274777413599118e+00 9.592152545436628541e-01 -4.969605327731440703e+00 1.670404158868656008e+00 -3.282142170885729016e-01 -9.508216969873309665e+00 -7.930599025955816117e+00
3.348587194478188089e-01 2.230654892522763652e-02 6.400173066975052283e-01 3.116344321358291758e+00 9.617257832498186110e-01 -6.784073429467924576e+00 1.621560946435361750e+00 -2.859425913680571085e-01 -9.183171902371398687e+00 -7.605553958453902474e+00
3.328102635127671571e-01 2.246775331039719409e-02 6.526371534523024431e-01 3.139281439066181179e+00 9.607441596864965128e-01 -6.905625458452811394e+00 1.756535432202347202e+00 -5.654507114524269795e-01 -9.779803462496570177e+00 -8.202185518579074852e+00
3.286864777804721083e-01 2.265782377507409573e-02 6.571094375822389422e-01 3.132420798487370206e+00 9.670657266528333018e-01 -7.125170902827187014e+00 1.687317925196814228e+00 -3.674338555468867895e-01 -inf -inf
3.435889018741624112e-01 2.207802052809184137e-02 6.365804731170843223e-01 3.072674373081515586e+00 9.620685371174425571e-01 -6.921679255007300746e+00 1.765911292961887424e+00 -5.165300441503415385e-01 -9.523625654355456049e+00 -7.946007710437960725e+00
3.335489286846184953e-01 2.203668870162926036e-02 6.546556755176540232e-01 3.100291674965966582e+00 9.636425163257154036e-01 -6.506848979604187733e+00 1.747788551612723840e+00 -5.232235673305520862e-01 -8.999328232997349630e+00 -7.421710289079855194e+00
3.325392897342528409e-01 2.225161029148040037e-02 6.487535673487084820e-01 3.132731311972298371e+00 9.621569659235693628e-01 -7.064157807906476627e+00 1.739296462373962404e+00 -4.648309818115450298e-01 -inf -inf
3.361539089028938165e-01 2.172727201596315674e-02 6.305421340343352332e-01 3.146035564593819611e+00 9.657450469680897154e-01 -6.578587727503914628e+00 1.649313506285134068e+00 -3.644689878303619679e-01 -9.199607997564836381e+00 -7.621990053647341057e+00
3.403551184910719729e-01 2.268575668807710360e-02 6.231201614145955858e-01 3.192494752065182517e+00 9.568093165619788731e-01 -6.838291541415388863e+00 1.758557038724801291e+00 -5.699267993085284090e-01 -9.449887325680478511e+00 -7.872269381762984963e+00
3.184100392610646479e-01 2.264466007850726714e-02 6.597634273990101716e-01 3.187954901503649907e+00 9.611839513820464864e-01 -4.858116030476460345e+00 1.723834033052798365e+00 -4.297316058630684665e-01 -8.270137157273989459e+00 -6.692519213356493246e+00
3.424420365374858943e-01 2.300187937721527229e-02 6.644253841887550749e-01 3.011548519088993014e+00 9.624316657437110845e-01 -5.351426563017263049e+00 1.732227143450997042e+00 -4.251918798737053251e-01 -8.045404499386158648e+00 -6.467786555468662435e+00
3.320040960863437363e-01 2.249242896575846459e-02 6.563028729823107144e-01 3.131866920533783905e+00 9.596372796888967827e-01 -6.834984330285049481e+00 1.692634520518730756e+00 -3.796680882504173127e-01 -9.814985601853727815e+00 -8.237367657936230714e+00
3.340878148554067839e-01 2.184710462471035203e-02 6.591309976032215801e-01 3.074770198716066272e+00 9.673306897807273375e-01 -5.645681696512940384e+00 1.715979243587960168e+00 -3.797557255013748190e-01 -1.203621674314300094e+01 -1.045859879922550206e+01
3.402397248354334658e-01 2.219258709263896914e-02 6.468478363032577061e-01 3.091879196777190142e+00 9.643631394981326821e-01 -6.691709440852736890e+00 1.781292404040133448e+00 -5.754041068118516122e-01 -9.398852919687875840e+00 -7.821234975770382292e+00
3.378338629068449173e-01 2.264391645119048085e-02 6.576573194719349535e-01 3.072070536862209433e+00 9.619940274542850833e-01 -5.470761734618079686e+00 1.769579834134749285e+00 -5.228920210782774802e-01 -8.719447034949602937e+00 -7.141829091032107613e+00
3.235228721151482967e-01 2.235741613040182624e-02 6.705723148534705746e-01 3.096855974160190428e+00 9.576164238099329484e-01 -5.035581255835681169e+00 1.676935973745603548e+00 -3.570773209569901852e-01 -9.018377086942752641e+00 -7.440759143025257316e+00
3.320080484919321617e-01 2.255349345396339203e-02 6.371300561143788954e-01 3.206550506940869738e+00 9.600613607259308457e-01 -6.708808581502264445e+00 1.779708216560333289e+00 -6.104372117514280660e-01 -9.227625099756192384e+00 -7.650007155838697948e+00
3.322352549817264022e-01 2.252804062577795988e-02 6.727864676259736054e-01 3.033397776090636544e+00 9.620296493713013097e-01 -5.255870829569511571e+00 1.716788798950345862e+00 -3.572985842043996385e-01 -7.784702085609850997e+00 -6.207084141692355672e+00
3.288261624806613770e-01 2.221370610212463487e-02 6.628688362534702616e-01 3.088877082178712374e+00 9.576798154605291602e-01 -4.672670419300150257e+00 1.656224264336190188e+00 -2.632880225998128765e-01 -8.445064810976791847e+00 -6.867446867059297411e+00
3.337840707380959615e-01 2.206023514420205750e-02 6.276613449469109485e-01 3.176630882896279040e+00 9.574384262284478808e-01 -6.978999464398929042e+00 1.655830462824253058e+00 -3.790698941885839446e-01 -9.549291012386195376e+00 -7.971673068468699164e+00
3.322757608057045342e-01 2.279487053162665422e-02 6.530916882352306718e-01 3.112187624348019988e+00 9.678539141657516165e-01 -6.816764367002631886e+00 1.653240452195916532e+00 -3.564450909336542850e-01 -8.888270566777190851e+00 -7.310652622859695526e+00
3.298441366664811025e-01 2.236402097678297229e-02 6.609045258599308692e-01 3.107718966346332934e+00 9.656772198434054877e-01 -4.770050303464772767e+00 1.667395193612971394e+00 -3.408274445433292499e-01 -8.401181503437257447e+00 -6.823563559519762123e+00
3.303452768770805958e-01 2.245874635857974047e-02 6.582782529448684139e-01 3.102464093680540991e+00 9.624156803630851131e-01 -5.068214116032722316e+00 1.773129223189584547e+00 -4.237995792685786967e-01 -9.237219822203044828e+00 -7.659601878285547727e+00
3.403985534612349872e-01 2.221603888080427372e-02 6.400937834115516534e-01 3.101232448445305767e+00 9.626346927348577998e-01 -7.042654657375120308e+00 1.704576699808974194e+00 -3.742766470194709427e-01 -inf -inf
3.180487144477862627e-01 2.234330674467304920e-02 6.730060823273936732e-01 3.142878241890498803e+00 9.631126027039355053e-01 -5.303831004464379717e+00 1.725670974758762855e+00 -4.248496646074135796e-01 -9.524127542226977994e+00 -7.946509598309481781e+00
3.242944099659754720e-01 2.201370297601825191e-02 6.571258465794264092e-01 3.143444195305397315e+00 9.605467538385220605e-01 -6.510872379644628616e+00 1.759801999548925577e+00 -4.757686022402669579e-01 -8.898093998419305706e+00 -7.320476054501809493e+00
3.237597295345808757e-01 2.281314452056246514e-02 6.597953066173406489e-01 3.139049989417847630e+00 9.665855848030184827e-01 -4.855931852733325726e+00 1.745534068418980844e+00 -3.793985914842625817e-01 -8.277739802142324521e+00 -6.700121858224830085e+00
3.219467283040631789e-01 2.223637774865880323e-02 6.412958813354241450e-01 3.204554759526474061e+00 9.697415608753450211e-01 -6.612040353681317484e+00 1.696211569672264163e+00 -3.678692326369965571e-01 -8.909632569917299350e+00 -7.332014625999804025e+00
3.316406865565705853e-01 2.163286784818533801e-02 6.765178958444858504e-01 3.053691008697320353e+00 9.603094726494730837e-01 -5.907620825645836682e+00 1.744773537508173211e+00 -4.502614068418502313e-01 -8.756375642540675130e+00 -7.178757698623178030e+00
3.340333868075527346e-01 2.122855300610657428e-02 6.269286477703810423e-01 3.191960037383919424e+00 9.680788372098881878e-01 -4.676331059524480693e+00 1.718346578786193124e+00 -4.243028732575977457e-01 -8.250952096391827695e+00 -6.673334152474333258e+00
3.323075098709952768e-01 2.178647280790940721e-02 6.582400467452387272e-01 3.082528803733080025e+00 9.660875230359069477e-01 -4.648312350348545507e+00 1.817556746308181426e+00 -5.863033007099769378e-01 -8.985205901642750348e+00 -7.407587957725254135e+00
3.281001786746437499e-01 2.247680840690783124e-02 6.435707495645976994e-01 3.145200479692924489e+00 9.625055500070446302e-01 -6.384054771075579282e+00 1.695952571781926377e+00 -3.533929234398964780e-01 -9.400366046674722753e+00 -7.822748102757227429e+00
3.338499911592470726e-01 2.233916973704440714e-02 6.282239608097395234e-01 3.211871466490940463e+00 9.624407679499271673e-01 -4.821569711159893856e+00 1.724219441759615057e+00 -4.301640399201911436e-01 -9.573722127424229456e+00 -7.996104183506735019e+00
3.439928623463291979e-01 2.199417255346958894e-02 6.292546513863928048e-01 3.147106101677551671e+00 9.568392937368059847e-01 -6.944620476448259083e+00 1.756318462082525622e+00 -5.257055376387942403e-01 -8.791670185255448189e+00 -7.214052241337951088e+00
3.365050670714820336e-01 2.169446002770457349e-02 6.589936069216884018e-01 3.037598364758888891e+00 9.646151792956536575e-01 -4.761322083744474298e+00 1.748173990606536776e+00 -4.896360941728303828e-01 -8.664215736447268057e+00 -7.086597792529772732e+00
3.276591721523050005e-01 2.197924705995460068e-02 6.503776209182102752e-01 3.204379523025388643e+00 9.618358134820796934e-01 -5.789205280178931545e+00 1.721357152621322495e+00 -3.894304240330122013e-01 -9.159808744306328521e+00 -7.582190800388834084e+00
3.353010884226887978e-01 2.227118145249793249e-02 6.692846858912485652e-01 3.019496414325308020e+00 9.597754705021530608e-01 -5.038876334107046162e+00 1.748363039823682019e+00 -5.181519497780531225e-01 -9.186682841718479153e+00 -7.609064897800985605e+00
3.296440735000344402e-01 2.204363793100570096e-02 6.537401543920315916e-01 3.110538823136097530e+00 9.607672314549416948e-01 -4.745291534955482504e+00 1.786168381743510780e+00 -4.443167820218212327e-01 -9.555473322023303240e+00 -7.977855378105809692e+00
3.378136563440618523e-01 2.241245569227294163e-02 6.364270872683088776e-01 3.179687290571595604e+00 9.710430702366403821e-01 -5.207387127734685706e+00 1.778449837522560140e+00 -4.772662294896594659e-01 -8.953270429544076592e+00 -7.375652485626583044e+00
3.409200008808808691e-01 2.199546063051124878e-02 6.541645569770175861e-01 3.015978397280155043e+00 9.620620565130434398e-01 -6.838389753383743219e+00 1.697648527638502491e+00 -3.832156472998713426e-01 -9.046551309354587289e+00 -7.468933365437092853e+00
3.428034363209191415e-01 2.202026823963754501e-02 6.229611340949392506e-01 3.164339138133974938e+00 9.634322840040262514e-01 -6.686834959656314581e+00 1.715204253074433804e+00 -4.969591867393399198e-01 -8.820026758690726609e+00 -7.242408814773230397e+00
3.352794932813950024e-01 2.201254905798459213e-02 6.334749098902300313e-01 3.180946730815683132e+00 9.590449629154891298e-01 -6.876615190396946353e+00 1.727099895181939182e+00 -5.389335244525543800e-01 -9.446625888469149857e+00 -7.869007944551654532e+00
3.339099354882030246e-01 2.263147402471464911e-02 6.268287932476637181e-01 3.207376433021542184e+00 9.589003298914682283e-01 -6.813715915814341884e+00 1.783067227304172331e+00 -5.988648321773473171e-01 -8.546976668424338897e+00 -6.969358724506843572e+00
3.238914614320790308e-01 2.211770717006962539e-02 6.654758485510874344e-01 3.128564211334685208e+00 9.572027374160865243e-01 -4.159877009071194287e+00 1.776195737061046831e+00 -5.069452312605680078e-01 -1.317409724307169938e+01 -1.159647929915420761e+01
3.254578295421048928e-01 2.230633314599891198e-02 6.541116865100280453e-01 3.158636957150016134e+00 9.614114431344387146e-01 -6.489289171935176626e+00 1.802064693502547721e+00 -5.816202175802187568e-01 -9.262257534280088578e+00 -7.684639590362594141e+00
3.380946584962108981e-01 2.298082739361483051e-02 6.324911137442883469e-01 3.199763745705365370e+00 9.664488816303418162e-01 -6.429202447307359236e+00 1.731116454615388767e+00 -4.976441138605141035e-01 -9.251015577159432013e+00 -7.673397633241935800e+00
3.302094442948566577e-01 2.212586636635376081e-02 6.298438832371275886e-01 3.205595910476519705e+00 9.635662494213335094e-01 -7.102229066788383172e+00 1.730807273671144175e+00 -4.591382334471170168e-01 -inf -inf
3.207934533467037275e-01 2.265987577222159516e-02 6.475702046292961533e-01 3.203384362232057025e+00 9.649807675885164748e-01 -6.591896240299451648e+00 1.776425000427511280e+00 -5.056812949212456942e-01 -9.726993947466457513e+00 -8.149376003548962188e+00
3.416073117198800135e-01 2.192652629424086258e-02 6.463029652221450316e-01 3.067416240038525643e+00 9.585863247420440825e-01 -5.128259263436288684e+00 1.732392739105665269e+00 -4.681678399347148911e-01 -8.563528438983226465e+00 -6.985910495065732029e+00
3.201995783660338546e-01 2.268201366540990513e-02 6.676402197664277338e-01 3.142203006183330594e+00 9.608154310139833676e-01 -4.447995062791810561e+00 1.813951678177176952e+00 -5.313738455154428664e-01 -8.428449150879774976e+00 -6.850831206962279651e+00
3.382282606779766221e-01 2.203050658001100975e-02 6.371230766038908921e-01 3.084987657847743314e+00 9.675928204055351811e-01 -6.885082549826334386e+00 1.678027070302112511e+00 -3.916897677561568258e-01 -9.801164543581421640e+00 -8.223546599663926315e+00
3.409230077615869048e-01 2.219505895392318018e-02 6.495654245488522438e-01 3.039723079533477978e+00 9.618728990306304460e-01 -6.985497075461065464e+00 1.675741800412319682e+00 -3.522039626948796354e-01 -7.201396150111428085e+00 -5.623778206193931872e+00
3.393114994739067081e-01 2.178454714597183317e-02 6.238500168713894123e-01 3.160109163522136111e+00 9.624010078174236593e-01 -7.134035659710498578e+00 1.647005123577176988e+00 -2.819492714749074480e-01 -inf -inf
3.466312206273951535e-01 2.259281751047476430e-02 6.330808063848128997e-01 3.083489779874369674e+00 9.643127330884977422e-01 -6.917527536752536399e+00 1.685686163700158335e+00 -4.094272124323756756e-01 -8.240415487232233716e+00 -6.662797543314738391e+00
3.340597842587524902e-01 2.264352360915979426e-02 6.389126472665976886e-01 3.191000903839159797e+00 9.620502847666748680e-01 -4.712717553950901639e+00 1.666600042124671166e+00 -3.355485212783975157e-01 -8.618611771049302206e+00 -7.040993827131805993e+00
3.369933907931536021e-01 2.221273972733425403e-02 6.289278311511896646e-01 3.214815009375507238e+00 9.653066406699042368e-01 -5.257530925470650374e+00 1.647040009652250392e+00 -2.649667836834872503e-01 -9.440162800439665602e+00 -7.862544856522170278e+00
